Finland, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/09/2023
Year    Age        ASFR
2013     12-    0.00000
2013     13     0.00000
2013     14     0.00010
2013     15     0.00021
2013     16     0.00139
2013     17     0.00412
2013     18     0.00889
2013     19     0.02068
2013     20     0.03058
2013     21     0.04091
2013     22     0.05034
2013     23     0.06128
2013     24     0.07063
2013     25     0.08391
2013     26     0.09281
2013     27     0.10680
2013     28     0.11755
2013     29     0.12574
2013     30     0.12811
2013     31     0.12462
2013     32     0.11508
2013     33     0.10810
2013     34     0.09532
2013     35     0.08417
2013     36     0.07130
2013     37     0.05900
2013     38     0.04461
2013     39     0.03353
2013     40     0.02674
2013     41     0.01669
2013     42     0.01042
2013     43     0.00707
2013     44     0.00368
2013     45     0.00133
2013     46     0.00096
2013     47     0.00052
2013     48     0.00013
2013     49     0.00003
2013     50     0.00008
2013     51     0.00003
2013     52     0.00000
2013     53     0.00000
2013     54     0.00000
2013     55+    0.00000
2014     12-    0.00000
2014     13     0.00000
2014     14     0.00003
2014     15     0.00048
2014     16     0.00125
2014     17     0.00373
2014     18     0.00800
2014     19     0.02116
2014     20     0.03089
2014     21     0.04067
2014     22     0.04808
2014     23     0.05748
2014     24     0.06934
2014     25     0.08100
2014     26     0.09459
2014     27     0.10604
2014     28     0.11581
2014     29     0.12116
2014     30     0.12086
2014     31     0.11956
2014     32     0.11503
2014     33     0.10488
2014     34     0.09420
2014     35     0.08477
2014     36     0.07177
2014     37     0.05552
2014     38     0.04322
2014     39     0.03430
2014     40     0.02551
2014     41     0.01649
2014     42     0.01131
2014     43     0.00575
2014     44     0.00356
2014     45     0.00264
2014     46     0.00072
2014     47     0.00039
2014     48     0.00008
2014     49     0.00016
2014     50     0.00003
2014     51     0.00005
2014     52     0.00005
2014     53     0.00000
2014     54     0.00000
2014     55+    0.00003
2015     12-    0.00000
2015     13     0.00000
2015     14     0.00021
2015     15     0.00021
2015     16     0.00119
2015     17     0.00412
2015     18     0.00686
2015     19     0.01759
2015     20     0.02768
2015     21     0.03622
2015     22     0.04664
2015     23     0.05407
2015     24     0.06570
2015     25     0.07841
2015     26     0.08971
2015     27     0.10177
2015     28     0.10952
2015     29     0.11171
2015     30     0.12092
2015     31     0.12028
2015     32     0.11072
2015     33     0.10395
2015     34     0.09286
2015     35     0.08202
2015     36     0.06799
2015     37     0.05729
2015     38     0.04300
2015     39     0.03509
2015     40     0.02429
2015     41     0.01535
2015     42     0.01082
2015     43     0.00649
2015     44     0.00338
2015     45     0.00173
2015     46     0.00100
2015     47     0.00039
2015     48     0.00025
2015     49     0.00003
2015     50     0.00008
2015     51     0.00000
2015     52     0.00000
2015     53     0.00000
2015     54     0.00000
2015     55+    0.00000
2016     12-    0.00000
2016     13     0.00000
2016     14     0.00004
2016     15     0.00056
2016     16     0.00104
2016     17     0.00327
2016     18     0.00641
2016     19     0.01561
2016     20     0.02509
2016     21     0.03437
2016     22     0.03951
2016     23     0.05178
2016     24     0.06343
2016     25     0.07092
2016     26     0.08331
2016     27     0.09436
2016     28     0.10299
2016     29     0.11139
2016     30     0.11021
2016     31     0.11374
2016     32     0.10294
2016     33     0.09661
2016     34     0.08733
2016     35     0.07780
2016     36     0.06833
2016     37     0.05286
2016     38     0.04609
2016     39     0.03450
2016     40     0.02523
2016     41     0.01975
2016     42     0.01238
2016     43     0.00785
2016     44     0.00336
2016     45     0.00224
2016     46     0.00090
2016     47     0.00050
2016     48     0.00022
2016     49     0.00017
2016     50     0.00016
2016     51     0.00005
2016     52     0.00003
2016     53     0.00000
2016     54     0.00005
2016     55+    0.00000
2017     12-    0.00000
2017     13     0.00000
2017     14     0.00000
2017     15     0.00018
2017     16     0.00101
2017     17     0.00228
2017     18     0.00633
2017     19     0.01420
2017     20     0.02279
2017     21     0.03042
2017     22     0.03881
2017     23     0.04793
2017     24     0.05450
2017     25     0.06838
2017     26     0.07684
2017     27     0.08605
2017     28     0.09752
2017     29     0.10342
2017     30     0.10555
2017     31     0.11092
2017     32     0.10125
2017     33     0.09763
2017     34     0.08471
2017     35     0.07368
2017     36     0.06602
2017     37     0.05309
2017     38     0.04397
2017     39     0.03295
2017     40     0.02415
2017     41     0.01759
2017     42     0.01181
2017     43     0.00723
2017     44     0.00394
2017     45     0.00212
2017     46     0.00114
2017     47     0.00071
2017     48     0.00009
2017     49     0.00011
2017     50     0.00019
2017     51     0.00008
2017     52     0.00003
2017     53     0.00003
2017     54     0.00003
2017     55+    0.00003
2018     12-    0.00000
2018     13     0.00000
2018     14     0.00000
2018     15     0.00031
2018     16     0.00082
2018     17     0.00265
2018     18     0.00565
2018     19     0.01197
2018     20     0.02069
2018     21     0.02852
2018     22     0.03421
2018     23     0.04245
2018     24     0.05238
2018     25     0.06274
2018     26     0.07281
2018     27     0.07969
2018     28     0.09116
2018     29     0.09655
2018     30     0.10342
2018     31     0.10385
2018     32     0.09681
2018     33     0.08766
2018     34     0.08212
2018     35     0.07345
2018     36     0.06294
2018     37     0.05222
2018     38     0.04215
2018     39     0.03359
2018     40     0.02417
2018     41     0.01635
2018     42     0.01157
2018     43     0.00656
2018     44     0.00376
2018     45     0.00178
2018     46     0.00095
2018     47     0.00051
2018     48     0.00022
2018     49     0.00012
2018     50     0.00008
2018     51     0.00006
2018     52     0.00006
2018     53     0.00003
2018     54     0.00000
2018     55+    0.00000
2019     12-    0.00000
2019     13     0.00003
2019     14     0.00000
2019     15     0.00034
2019     16     0.00059
2019     17     0.00205
2019     18     0.00511
2019     19     0.01240
2019     20     0.01788
2019     21     0.02667
2019     22     0.03183
2019     23     0.04254
2019     24     0.04778
2019     25     0.05809
2019     26     0.06765
2019     27     0.07550
2019     28     0.08416
2019     29     0.09180
2019     30     0.09686
2019     31     0.10003
2019     32     0.09455
2019     33     0.08635
2019     34     0.08175
2019     35     0.07316
2019     36     0.06440
2019     37     0.04911
2019     38     0.03900
2019     39     0.03148
2019     40     0.02365
2019     41     0.01651
2019     42     0.01009
2019     43     0.00625
2019     44     0.00447
2019     45     0.00291
2019     46     0.00130
2019     47     0.00060
2019     48     0.00032
2019     49     0.00006
2019     50     0.00009
2019     51     0.00000
2019     52     0.00000
2019     53     0.00000
2019     54     0.00000
2019     55+    0.00000
2020     12-    0.00003
2020     13     0.00000
2020     14     0.00007
2020     15     0.00030
2020     16     0.00095
2020     17     0.00205
2020     18     0.00573
2020     19     0.01049
2020     20     0.01850
2020     21     0.02390
2020     22     0.03323
2020     23     0.03882
2020     24     0.04663
2020     25     0.05893
2020     26     0.06741
2020     27     0.07768
2020     28     0.08545
2020     29     0.09367
2020     30     0.10010
2020     31     0.10324
2020     32     0.09876
2020     33     0.09027
2020     34     0.08221
2020     35     0.07413
2020     36     0.06319
2020     37     0.05248
2020     38     0.04087
2020     39     0.03395
2020     40     0.02493
2020     41     0.01658
2020     42     0.01024
2020     43     0.00681
2020     44     0.00399
2020     45     0.00239
2020     46     0.00111
2020     47     0.00050
2020     48     0.00023
2020     49     0.00016
2020     50     0.00012
2020     51     0.00003
2020     52     0.00000
2020     53     0.00003
2020     54     0.00006
2020     55+    0.00003
2021     12-    0.00000
2021     13     0.00000
2021     14     0.00003
2021     15     0.00013
2021     16     0.00091
2021     17     0.00265
2021     18     0.00520
2021     19     0.00989
2021     20     0.01679
2021     21     0.02279
2021     22     0.02984
2021     23     0.03720
2021     24     0.04596
2021     25     0.05895
2021     26     0.06748
2021     27     0.07975
2021     28     0.09220
2021     29     0.10104
2021     30     0.10706
2021     31     0.11182
2021     32     0.10748
2021     33     0.09930
2021     34     0.09253
2021     35     0.08165
2021     36     0.06921
2021     37     0.05563
2021     38     0.04790
2021     39     0.03547
2021     40     0.02957
2021     41     0.01995
2021     42     0.01180
2021     43     0.00792
2021     44     0.00431
2021     45     0.00227
2021     46     0.00137
2021     47     0.00082
2021     48     0.00024
2021     49     0.00023
2021     50     0.00006
2021     51     0.00003
2021     52     0.00000
2021     53     0.00000
2021     54     0.00006
2021     55+    0.00000
2022     12-    0.00000
2022     13     0.00000
2022     14     0.00000
2022     15     0.00016
2022     16     0.00050
2022     17     0.00228
2022     18     0.00451
2022     19     0.00908
2022     20     0.01639
2022     21     0.02199
2022     22     0.02752
2022     23     0.03362
2022     24     0.04162
2022     25     0.05028
2022     26     0.06157
2022     27     0.07205
2022     28     0.08038
2022     29     0.09252
2022     30     0.09423
2022     31     0.09956
2022     32     0.09330
2022     33     0.08956
2022     34     0.08171
2022     35     0.07555
2022     36     0.06343
2022     37     0.05262
2022     38     0.04276
2022     39     0.03334
2022     40     0.02699
2022     41     0.01898
2022     42     0.01147
2022     43     0.00684
2022     44     0.00502
2022     45     0.00257
2022     46     0.00133
2022     47     0.00095
2022     48     0.00039
2022     49     0.00027
2022     50     0.00000
2022     51     0.00006
2022     52     0.00000
2022     53     0.00000
2022     54     0.00000
2022     55+    0.00000
