Finland, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/09/2023
Year    Age        Exposure
2001     29        29644.34
2001     30        30783.13
2001     31        31501.39
2001     32        33377.46
2001     33        35574.87
2001     34        35954.09
2001     35        36210.82
2001     36        36854.30
2001     37        37367.09
2001     38        37539.14
2001     39        37402.70
2001     40        37193.36
2001     41        37407.12
2001     42        36696.74
2001     43        37324.88
2001     44        38428.72
2001     45        39278.27
2001     46        39232.96
2001     47        39397.30
2001     48        39846.98
2001     49        39713.27
2001     50        39989.90
2001     51        41422.94
2001     52        42996.21
2001     53        43117.02
2001     54        42769.36
2001     55        43098.58
2002     12        32205.30
2002     13        31481.43
2002     14        30835.00
2002     15        30037.40
2002     16        30934.01
2002     17        32141.06
2002     18        33089.98
2002     19        33213.22
2002     20        32305.58
2002     21        31504.19
2002     22        31687.95
2002     23        31979.69
2002     24        31956.05
2002     25        32583.58
2002     26        32478.99
2002     27        31407.07
2002     28        29387.82
2002     29        28074.09
2002     30        29664.02
2002     31        30809.55
2002     32        31536.81
2002     33        33422.62
2002     34        35629.14
2002     35        35957.47
2002     36        36212.04
2002     37        36866.35
2002     38        37394.01
2002     39        37555.16
2002     40        37397.12
2002     41        37206.01
2002     42        37410.53
2002     43        36695.67
2002     44        37296.80
2002     45        38382.54
2002     46        39261.56
2002     47        39201.04
2002     48        39342.70
2002     49        39792.56
2002     50        39640.19
2002     51        39930.93
2002     52        41315.68
2002     53        42886.50
2002     54        42992.76
2002     55        42649.20
2003     12        32550.21
2003     13        32274.70
2003     14        31513.19
2003     15        30875.46
2003     16        30074.20
2003     17        30961.73
2003     18        32180.44
2003     19        33041.57
2003     20        33205.10
2003     21        32319.43
2003     22        31607.90
2003     23        31738.45
2003     24        32055.84
2003     25        32026.38
2003     26        32620.24
2003     27        32536.65
2003     28        31430.64
2003     29        29454.80
2003     30        28081.60
2003     31        29709.57
2003     32        30846.06
2003     33        31574.80
2003     34        33456.31
2003     35        35629.22
2003     36        35988.76
2003     37        36223.49
2003     38        36889.46
2003     39        37424.77
2003     40        37552.29
2003     41        37389.62
2003     42        37221.77
2003     43        37402.47
2003     44        36675.86
2003     45        37271.00
2003     46        38362.22
2003     47        39234.68
2003     48        39141.81
2003     49        39288.47
2003     50        39721.23
2003     51        39572.76
2003     52        39833.58
2003     53        41219.53
2003     54        42775.75
2003     55        42883.71
2004     12        32714.93
2004     13        32608.47
2004     14        32304.91
2004     15        31557.56
2004     16        30913.55
2004     17        30100.29
2004     18        31006.52
2004     19        32156.26
2004     20        33045.39
2004     21        33227.42
2004     22        32425.10
2004     23        31689.76
2004     24        31841.25
2004     25        32152.63
2004     26        32104.15
2004     27        32690.62
2004     28        32542.83
2004     29        31502.44
2004     30        29488.72
2004     31        28145.25
2004     32        29759.95
2004     33        30879.54
2004     34        31607.90
2004     35        33466.07
2004     36        35676.06
2004     37        36001.26
2004     38        36228.56
2004     39        36923.35
2004     40        37429.26
2004     41        37553.40
2004     42        37385.01
2004     43        37223.44
2004     44        37374.69
2004     45        36659.29
2004     46        37262.61
2004     47        38325.47
2004     48        39184.71
2004     49        39083.18
2004     50        39241.21
2004     51        39660.92
2004     52        39489.06
2004     53        39738.93
2004     54        41128.09
2004     55        42667.95
2005     12        32802.65
2005     13        32757.89
2005     14        32632.80
2005     15        32359.18
2005     16        31600.36
2005     17        30953.11
2005     18        30166.17
2005     19        31005.14
2005     20        32168.61
2005     21        33093.59
2005     22        33336.42
2005     23        32574.07
2005     24        31804.60
2005     25        31962.60
2005     26        32270.34
2005     27        32189.67
2005     28        32749.27
2005     29        32615.46
2005     30        31558.48
2005     31        29549.61
2005     32        28193.06
2005     33        29815.03
2005     34        30935.20
2005     35        31649.48
2005     36        33511.79
2005     37        35683.98
2005     38        36010.63
2005     39        36251.48
2005     40        36935.57
2005     41        37446.93
2005     42        37549.53
2005     43        37396.00
2005     44        37202.81
2005     45        37384.22
2005     46        36659.29
2005     47        37241.76
2005     48        38292.28
2005     49        39139.75
2005     50        39037.75
2005     51        39188.03
2005     52        39566.90
2005     53        39400.32
2005     54        39647.05
2005     55        41022.81
2006     12        31997.99
2006     13        32851.11
2006     14        32792.67
2006     15        32689.35
2006     16        32407.97
2006     17        31644.67
2006     18        31032.24
2006     19        30172.69
2006     20        31038.27
2006     21        32254.81
2006     22        33215.66
2006     23        33529.83
2006     24        32733.10
2006     25        31947.06
2006     26        32104.17
2006     27        32370.12
2006     28        32309.87
2006     29        32851.13
2006     30        32689.15
2006     31        31648.81
2006     32        29625.60
2006     33        28275.12
2006     34        29882.18
2006     35        30984.67
2006     36        31699.21
2006     37        33540.28
2006     38        35701.31
2006     39        36040.69
2006     40        36290.28
2006     41        36972.93
2006     42        37455.51
2006     43        37571.29
2006     44        37398.53
2006     45        37237.58
2006     46        37379.13
2006     47        36657.91
2006     48        37215.69
2006     49        38267.09
2006     50        39085.51
2006     51        38972.44
2006     52        39112.78
2006     53        39499.29
2006     54        39321.92
2006     55        39546.17
2007     12        31995.61
2007     13        32053.15
2007     14        32919.90
2007     15        32854.15
2007     16        32743.90
2007     17        32461.80
2007     18        31740.83
2007     19        31052.42
2007     20        30259.82
2007     21        31192.12
2007     22        32406.63
2007     23        33450.19
2007     24        33741.35
2007     25        32918.20
2007     26        32127.02
2007     27        32249.59
2007     28        32511.39
2007     29        32427.74
2007     30        32952.36
2007     31        32782.27
2007     32        31746.45
2007     33        29727.52
2007     34        28348.73
2007     35        29944.00
2007     36        31040.11
2007     37        31768.33
2007     38        33593.63
2007     39        35756.26
2007     40        36105.20
2007     41        36320.30
2007     42        37000.35
2007     43        37493.06
2007     44        37592.07
2007     45        37429.14
2007     46        37246.32
2007     47        37387.20
2007     48        36631.98
2007     49        37206.77
2007     50        38237.74
2007     51        39030.64
2007     52        38914.41
2007     53        39064.68
2007     54        39428.51
2007     55        39222.80
2008     12        30481.19
2008     13        32063.75
2008     14        32124.44
2008     15        32975.12
2008     16        32912.61
2008     17        32810.03
2008     18        32564.22
2008     19        31810.89
2008     20        31157.37
2008     21        30461.70
2008     22        31388.47
2008     23        32673.71
2008     24        33711.23
2008     25        33984.40
2008     26        33124.42
2008     27        32306.12
2008     28        32413.74
2008     29        32655.60
2008     30        32535.05
2008     31        33091.28
2008     32        32886.26
2008     33        31839.72
2008     34        29828.05
2008     35        28439.59
2008     36        30012.91
2008     37        31123.32
2008     38        31868.28
2008     39        33666.32
2008     40        35806.71
2008     41        36139.99
2008     42        36363.21
2008     43        37044.09
2008     44        37538.74
2008     45        37599.67
2008     46        37446.56
2008     47        37263.34
2008     48        37393.22
2008     49        36618.33
2008     50        37179.79
2008     51        38198.95
2008     52        38973.28
2008     53        38856.55
2008     54        38990.19
2008     55        39317.94
2009     12        29957.70
2009     13        30553.77
2009     14        32122.02
2009     15        32182.79
2009     16        33050.49
2009     17        33000.24
2009     18        32914.22
2009     19        32635.68
2009     20        31910.93
2009     21        31349.20
2009     22        30659.69
2009     23        31631.79
2009     24        32947.46
2009     25        33950.86
2009     26        34208.17
2009     27        33321.78
2009     28        32512.46
2009     29        32576.24
2009     30        32796.55
2009     31        32698.02
2009     32        33191.07
2009     33        32985.15
2009     34        31947.12
2009     35        29913.16
2009     36        28532.69
2009     37        30113.13
2009     38        31228.58
2009     39        31961.36
2009     40        33717.19
2009     41        35858.10
2009     42        36181.35
2009     43        36395.79
2009     44        37092.12
2009     45        37542.61
2009     46        37620.91
2009     47        37470.63
2009     48        37262.30
2009     49        37372.24
2009     50        36587.24
2009     51        37160.56
2009     52        38138.85
2009     53        38920.32
2009     54        38793.60
2009     55        38893.85
2010     12        28809.54
2010     13        30017.19
2010     14        30613.68
2010     15        32190.92
2010     16        32257.45
2010     17        33137.83
2010     18        33112.59
2010     19        32950.77
2010     20        32729.53
2010     21        32048.41
2010     22        31549.04
2010     23        30915.56
2010     24        31886.55
2010     25        33161.31
2010     26        34144.76
2010     27        34426.86
2010     28        33531.15
2010     29        32649.79
2010     30        32744.67
2010     31        32917.39
2010     32        32795.05
2010     33        33310.51
2010     34        33092.29
2010     35        32033.38
2010     36        30017.38
2010     37        28627.04
2010     38        30202.43
2010     39        31322.89
2010     40        32037.07
2010     41        33764.80
2010     42        35910.96
2010     43        36191.69
2010     44        36418.81
2010     45        37099.80
2010     46        37559.81
2010     47        37639.84
2010     48        37451.34
2010     49        37248.90
2010     50        37357.70
2010     51        36586.22
2010     52        37104.38
2010     53        38078.83
2010     54        38850.72
2010     55        38726.03
2011     12        28676.77
2011     13        28874.35
2011     14        30076.73
2011     15        30681.94
2011     16        32261.55
2011     17        32334.52
2011     18        33274.90
2011     19        33165.23
2011     20        33052.10
2011     21        32859.40
2011     22        32276.96
2011     23        31837.39
2011     24        31199.15
2011     25        32149.58
2011     26        33377.33
2011     27        34362.79
2011     28        34647.39
2011     29        33683.86
2011     30        32824.63
2011     31        32877.41
2011     32        33051.73
2011     33        32933.15
2011     34        33423.40
2011     35        33180.46
2011     36        32140.11
2011     37        30111.94
2011     38        28721.28
2011     39        30315.06
2011     40        31400.07
2011     41        32097.11
2011     42        33844.43
2011     43        35950.76
2011     44        36210.37
2011     45        36432.25
2011     46        37111.58
2011     47        37586.05
2011     48        37629.15
2011     49        37447.41
2011     50        37253.65
2011     51        37354.68
2011     52        36531.92
2011     53        37058.76
2011     54        38012.55
2011     55        38785.95
2012     12        28534.29
2012     13        28754.88
2012     14        28939.63
2012     15        30148.50
2012     16        30764.18
2012     17        32349.72
2012     18        32498.92
2012     19        33322.37
2012     20        33248.60
2012     21        33195.54
2012     22        33102.53
2012     23        32582.54
2012     24        32193.60
2012     25        31504.40
2012     26        32438.41
2012     27        33630.01
2012     28        34617.56
2012     29        34814.04
2012     30        33867.97
2012     31        32996.50
2012     32        33048.15
2012     33        33224.42
2012     34        33065.34
2012     35        33513.12
2012     36        33302.62
2012     37        32263.87
2012     38        30220.61
2012     39        28845.44
2012     40        30402.12
2012     41        31485.13
2012     42        32187.54
2012     43        33934.12
2012     44        35993.44
2012     45        36250.40
2012     46        36455.70
2012     47        37152.78
2012     48        37598.14
2012     49        37641.84
2012     50        37466.90
2012     51        37251.69
2012     52        37317.37
2012     53        36517.97
2012     54        37004.46
2012     55        37949.44
2013     12        28314.01
2013     13        28626.53
2013     14        28838.59
2013     15        29016.17
2013     16        30226.58
2013     17        30849.15
2013     18        32525.99
2013     19        32538.35
2013     20        33354.77
2013     21        33387.99
2013     22        33420.94
2013     23        33421.09
2013     24        32936.97
2013     25        32535.89
2013     26        31813.30
2013     27        32723.79
2013     28        33891.39
2013     29        34811.54
2013     30        35006.24
2013     31        34063.25
2013     32        33159.87
2013     33        33219.89
2013     34        33362.31
2013     35        33171.89
2013     36        33640.54
2013     37        33433.61
2013     38        32371.11
2013     39        30314.71
2013     40        28950.26
2013     41        30494.25
2013     42        31580.47
2013     43        32260.66
2013     44        33996.57
2013     45        36047.65
2013     46        36284.49
2013     47        36495.51
2013     48        37187.71
2013     49        37615.03
2013     50        37648.20
2013     51        37464.36
2013     52        37241.38
2013     53        37295.71
2013     54        36474.90
2013     55        36952.43
2014     12        27880.67
2014     13        28414.53
2014     14        28717.56
2014     15        28912.11
2014     16        29077.59
2014     17        30294.06
2014     18        31015.11
2014     19        32557.82
2014     20        32562.35
2014     21        33487.55
2014     22        33601.23
2014     23        33722.32
2014     24        33739.54
2014     25        33285.45
2014     26        32826.71
2014     27        32090.68
2014     28        32984.28
2014     29        34145.03
2014     30        35019.25
2014     31        35228.61
2014     32        34209.41
2014     33        33309.41
2014     34        33364.05
2014     35        33474.35
2014     36        33279.91
2014     37        33744.87
2014     38        33537.25
2014     39        32451.64
2014     40        30413.30
2014     41        29050.26
2014     42        30588.88
2014     43        31647.77
2014     44        32313.78
2014     45        34034.83
2014     46        36102.45
2014     47        36308.22
2014     48        36516.84
2014     49        37197.22
2014     50        37608.45
2014     51        37621.82
2014     52        37446.59
2014     53        37206.42
2014     54        37272.22
2014     55        36423.94
2015     12        28492.77
2015     13        27969.33
2015     14        28495.43
2015     15        28782.06
2015     16        28968.22
2015     17        29137.23
2015     18        30471.71
2015     19        31014.78
2015     20        32585.41
2015     21        32662.17
2015     22        33682.12
2015     23        33863.07
2015     24        34005.57
2015     25        34038.24
2015     26        33548.14
2015     27        33069.89
2015     28        32294.89
2015     29        33201.24
2015     30        34307.27
2015     31        35185.04
2015     32        35332.87
2015     33        34322.80
2015     34        33423.22
2015     35        33462.33
2015     36        33540.20
2015     37        33354.34
2015     38        33826.58
2015     39        33615.56
2015     40        32519.38
2015     41        30487.44
2015     42        29105.72
2015     43        30666.36
2015     44        31673.43
2015     45        32324.01
2015     46        34068.27
2015     47        36115.63
2015     48        36295.22
2015     49        36507.99
2015     50        37168.22
2015     51        37573.15
2015     52        37580.66
2015     53        37395.84
2015     54        37177.90
2015     55        37205.47
2016     12        29062.98
2016     13        28563.38
2016     14        28028.72
2016     15        28575.30
2016     16        28832.46
2016     17        29053.66
2016     18        29341.85
2016     19        30466.90
2016     20        31051.94
2016     21        32670.55
2016     22        32827.28
2016     23        33914.23
2016     24        34118.20
2016     25        34254.30
2016     26        34297.96
2016     27        33779.23
2016     28        33240.78
2016     29        32479.94
2016     30        33324.44
2016     31        34426.42
2016     32        35292.80
2016     33        35427.26
2016     34        34416.03
2016     35        33519.89
2016     36        33534.66
2016     37        33608.55
2016     38        33411.20
2016     39        33902.51
2016     40        33673.45
2016     41        32557.48
2016     42        30522.69
2016     43        29166.14
2016     44        30690.13
2016     45        31672.31
2016     46        32325.93
2016     47        34066.68
2016     48        36107.89
2016     49        36275.86
2016     50        36461.63
2016     51        37141.05
2016     52        37529.20
2016     53        37531.78
2016     54        37358.24
2016     55        37092.54
2017     12        29339.99
2017     13        29130.61
2017     14        28615.99
2017     15        28111.36
2017     16        28634.11
2017     17        28919.67
2017     18        29226.94
2017     19        29363.02
2017     20        30490.89
2017     21        31130.89
2017     22        32852.21
2017     23        33025.83
2017     24        34163.57
2017     25        34313.53
2017     26        34468.79
2017     27        34555.73
2017     28        33968.81
2017     29        33406.89
2017     30        32604.32
2017     31        33462.35
2017     32        34585.94
2017     33        35388.22
2017     34        35554.70
2017     35        34485.91
2017     36        33612.20
2017     37        33592.95
2017     38        33639.49
2017     39        33477.67
2017     40        33933.13
2017     41        33698.16
2017     42        32587.23
2017     43        30552.92
2017     44        29190.30
2017     45        30685.65
2017     46        31664.66
2017     47        32317.24
2017     48        34063.16
2017     49        36094.27
2017     50        36213.71
2017     51        36399.11
2017     52        37071.68
2017     53        37461.68
2017     54        37463.19
2017     55        37258.97
2018     12        29912.96
2018     13        29414.41
2018     14        29201.76
2018     15        28682.61
2018     16        28172.70
2018     17        28695.06
2018     18        29046.56
2018     19        29234.04
2018     20        29333.22
2018     21        30552.91
2018     22        31321.80
2018     23        33037.04
2018     24        33243.67
2018     25        34347.84
2018     26        34502.49
2018     27        34695.90
2018     28        34741.56
2018     29        34118.26
2018     30        33534.62
2018     31        32719.03
2018     32        33604.19
2018     33        34669.47
2018     34        35502.96
2018     35        35607.60
2018     36        34550.03
2018     37        33667.03
2018     38        33644.78
2018     39        33682.91
2018     40        33499.50
2018     41        33966.77
2018     42        33707.58
2018     43        32611.07
2018     44        30567.43
2018     45        29183.28
2018     46        30677.28
2018     47        31645.28
2018     48        32279.21
2018     49        34042.87
2018     50        36024.81
2018     51        36155.44
2018     52        36312.08
2018     53        36979.93
2018     54        37359.60
2018     55        37362.57
2019     12        30070.35
2019     13        29992.81
2019     14        29490.30
2019     15        29257.29
2019     16        28751.28
2019     17        28229.23
2019     18        28827.44
2019     19        29034.73
2019     20        29201.30
2019     21        29375.72
2019     22        30706.32
2019     23        31536.95
2019     24        33242.59
2019     25        33466.06
2019     26        34560.68
2019     27        34727.64
2019     28        34861.78
2019     29        34955.56
2019     30        34306.88
2019     31        33698.70
2019     32        32860.50
2019     33        33733.77
2019     34        34778.37
2019     35        35615.29
2019     36        35681.22
2019     37        34657.48
2019     38        33769.92
2019     39        33731.30
2019     40        33758.42
2019     41        33561.74
2019     42        34005.14
2019     43        33747.21
2019     44        32650.58
2019     45        30575.22
2019     46        29200.01
2019     47        30670.98
2019     48        31630.05
2019     49        32265.72
2019     50        33995.77
2019     51        35990.74
2019     52        36093.35
2019     53        36237.09
2019     54        36906.86
2019     55        37287.59
2020     12        30294.62
2020     13        30173.99
2020     14        30073.21
2020     15        29549.81
2020     16        29346.40
2020     17        28827.96
2020     18        28370.93
2020     19        28834.59
2020     20        29058.72
2020     21        29249.08
2020     22        29510.44
2020     23        30953.33
2020     24        31741.36
2020     25        33462.45
2020     26        33697.59
2020     27        34829.54
2020     28        34961.03
2020     29        35137.70
2020     30        35186.06
2020     31        34535.25
2020     32        33889.11
2020     33        33034.76
2020     34        33900.27
2020     35        34938.74
2020     36        35758.12
2020     37        35833.11
2020     38        34805.05
2020     39        33917.25
2020     40        33838.41
2020     41        33844.74
2020     42        33644.52
2020     43        34059.54
2020     44        33824.27
2020     45        32681.69
2020     46        30614.39
2020     47        29216.26
2020     48        30702.47
2020     49        31625.99
2020     50        32257.59
2020     51        33967.75
2020     52        35950.51
2020     53        36035.56
2020     54        36200.81
2020     55        36839.63
2021     12        30676.89
2021     13        30391.97
2021     14        30267.43
2021     15        30158.62
2021     16        29637.73
2021     17        29436.98
2021     18        29017.42
2021     19        28455.78
2021     20        28909.51
2021     21        29153.20
2021     22        29439.00
2021     23        29773.26
2021     24        31223.91
2021     25        32011.48
2021     26        33765.14
2021     27        33967.40
2021     28        35152.76
2021     29        35280.01
2021     30        35404.58
2021     31        35478.61
2021     32        34761.33
2021     33        34133.83
2021     34        33257.60
2021     35        34064.20
2021     36        35109.75
2021     37        35930.63
2021     38        35982.70
2021     39        34948.66
2021     40        34035.82
2021     41        33937.85
2021     42        33938.18
2021     43        33733.41
2021     44        34132.64
2021     45        33873.26
2021     46        32729.31
2021     47        30645.27
2021     48        29257.82
2021     49        30713.42
2021     50        31626.12
2021     51        32245.73
2021     52        33930.05
2021     53        35912.49
2021     54        36010.73
2021     55        36129.91
2022     12        31124.11
2022     13        30787.30
2022     14        30509.37
2022     15        30378.02
2022     16        30279.81
2022     17        29769.38
2022     18        29706.39
2022     19        29188.79
2022     20        28561.93
2022     21        29086.61
2022     22        29435.91
2022     23        29745.44
2022     24        30178.55
2022     25        31664.08
2022     26        32434.65
2022     27        34171.27
2022     28        34392.31
2022     29        35603.43
2022     30        35716.28
2022     31        35840.09
2022     32        35871.01
2022     33        35154.72
2022     34        34492.35
2022     35        33612.14
2022     36        34352.98
2022     37        35393.45
2022     38        36127.49
2022     39        36176.09
2022     40        35125.01
2022     41        34197.34
2022     42        34077.66
2022     43        34077.51
2022     44        33852.44
2022     45        34214.64
2022     46        33952.70
2022     47        32794.10
2022     48        30675.28
2022     49        29305.33
2022     50        30713.27
2022     51        31628.40
2022     52        32226.02
2022     53        33919.51
2022     54        35874.14
2022     55        35954.31
