"Country","Year","Age","ASFR"
"SWE",1985,16,0.00198
"SWE",1985,17,0.00611
"SWE",1985,18,0.01423
"SWE",1985,19,0.02977
"SWE",1985,20,0.04844
"SWE",1985,21,0.06506
"SWE",1985,22,0.08255
"SWE",1985,23,0.10047
"SWE",1985,24,0.11923
"SWE",1985,25,0.12964
"SWE",1985,26,0.13508
"SWE",1985,27,0.13728
"SWE",1985,28,0.13372
"SWE",1985,29,0.1236
"SWE",1985,30,0.11339
"SWE",1985,31,0.10107
"SWE",1985,32,0.08615
"SWE",1985,33,0.07201
"SWE",1985,34,0.05954
"SWE",1985,35,0.04892
"SWE",1985,36,0.0378
"SWE",1985,37,0.02839
"SWE",1985,38,0.02182
"SWE",1985,39,0.01608
"SWE",1985,40,0.01053
"SWE",1985,41,0.00721
"SWE",1985,42,0.00453
"SWE",1985,43,0.00266
"SWE",1985,44,0.00136
"SWE",1985,45,0.00078
"SWE",1985,46,0.00019
"SWE",1985,47,7e-05
"SWE",1985,48,7e-05
"SWE",1985,49,0
"SWE",1985,50,2e-05
"SWE",1985,51,0
"SWE",1985,52,0
"SWE",1985,53,0
"SWE",1985,54,0
"SWE",1985,55,0
"SWE",1986,12,0
"SWE",1986,13,5e-05
"SWE",1986,14,0.00016
"SWE",1986,15,6e-04
"SWE",1986,16,0.0021
"SWE",1986,17,0.00619
"SWE",1986,18,0.0151
"SWE",1986,19,0.02979
"SWE",1986,20,0.04904
"SWE",1986,21,0.06683
"SWE",1986,22,0.08577
"SWE",1986,23,0.10111
"SWE",1986,24,0.11999
"SWE",1986,25,0.13281
"SWE",1986,26,0.14121
"SWE",1986,27,0.14064
"SWE",1986,28,0.13923
"SWE",1986,29,0.12816
"SWE",1986,30,0.11856
"SWE",1986,31,0.10406
"SWE",1986,32,0.0887
"SWE",1986,33,0.0764
"SWE",1986,34,0.06274
"SWE",1986,35,0.05264
"SWE",1986,36,0.0408
"SWE",1986,37,0.03104
"SWE",1986,38,0.02187
"SWE",1986,39,0.01641
"SWE",1986,40,0.01109
"SWE",1986,41,0.00692
"SWE",1986,42,0.00469
"SWE",1986,43,0.00291
"SWE",1986,44,0.00142
"SWE",1986,45,0.00067
"SWE",1986,46,0.00023
"SWE",1986,47,4e-05
"SWE",1986,48,0
"SWE",1986,49,2e-05
"SWE",1986,50,2e-05
"SWE",1986,51,0
"SWE",1986,52,0
"SWE",1986,53,0
"SWE",1986,54,2e-05
"SWE",1986,55,0
"SWE",1987,12,0
"SWE",1987,13,2e-05
"SWE",1987,14,0.00016
"SWE",1987,15,0.00043
"SWE",1987,16,0.00238
"SWE",1987,17,0.00614
"SWE",1987,18,0.0148
"SWE",1987,19,0.02948
"SWE",1987,20,0.04752
"SWE",1987,21,0.06623
"SWE",1987,22,0.08711
"SWE",1987,23,0.10437
"SWE",1987,24,0.11954
"SWE",1987,25,0.12979
"SWE",1987,26,0.14077
"SWE",1987,27,0.14297
"SWE",1987,28,0.14469
"SWE",1987,29,0.13537
"SWE",1987,30,0.12439
"SWE",1987,31,0.11107
"SWE",1987,32,0.09515
"SWE",1987,33,0.07972
"SWE",1987,34,0.06571
"SWE",1987,35,0.05221
"SWE",1987,36,0.0428
"SWE",1987,37,0.0311
"SWE",1987,38,0.02377
"SWE",1987,39,0.01751
"SWE",1987,40,0.0114
"SWE",1987,41,0.0074
"SWE",1987,42,0.00459
"SWE",1987,43,0.00295
"SWE",1987,44,0.00178
"SWE",1987,45,6e-04
"SWE",1987,46,0.00036
"SWE",1987,47,8e-05
"SWE",1987,48,0
"SWE",1987,49,2e-05
"SWE",1987,50,0
"SWE",1987,51,0
"SWE",1987,52,0
"SWE",1987,53,0
"SWE",1987,54,0
"SWE",1987,55,0
"SWE",1988,12,0
"SWE",1988,13,2e-05
"SWE",1988,14,9e-05
"SWE",1988,15,0.00067
"SWE",1988,16,0.00247
"SWE",1988,17,0.00681
"SWE",1988,18,0.01557
"SWE",1988,19,0.03157
"SWE",1988,20,0.05056
"SWE",1988,21,0.07096
"SWE",1988,22,0.09226
"SWE",1988,23,0.11043
"SWE",1988,24,0.12737
"SWE",1988,25,0.14178
"SWE",1988,26,0.14999
"SWE",1988,27,0.15256
"SWE",1988,28,0.14968
"SWE",1988,29,0.14451
"SWE",1988,30,0.13319
"SWE",1988,31,0.11621
"SWE",1988,32,0.10002
"SWE",1988,33,0.08462
"SWE",1988,34,0.06965
"SWE",1988,35,0.05722
"SWE",1988,36,0.04567
"SWE",1988,37,0.03567
"SWE",1988,38,0.02677
"SWE",1988,39,0.01934
"SWE",1988,40,0.01247
"SWE",1988,41,0.00839
"SWE",1988,42,0.00482
"SWE",1988,43,0.00271
"SWE",1988,44,0.00162
"SWE",1988,45,8e-04
"SWE",1988,46,0.00022
"SWE",1988,47,1e-04
"SWE",1988,48,4e-05
"SWE",1988,49,0
"SWE",1988,50,0
"SWE",1988,51,0
"SWE",1988,52,0
"SWE",1988,53,2e-05
"SWE",1988,54,0
"SWE",1988,55,0
"SWE",1989,12,0
"SWE",1989,13,0
"SWE",1989,14,2e-05
"SWE",1989,15,0.00069
"SWE",1989,16,0.00288
"SWE",1989,17,0.00769
"SWE",1989,18,0.01703
"SWE",1989,19,0.03567
"SWE",1989,20,0.0524
"SWE",1989,21,0.07276
"SWE",1989,22,0.09229
"SWE",1989,23,0.11087
"SWE",1989,24,0.13002
"SWE",1989,25,0.1432
"SWE",1989,26,0.14937
"SWE",1989,27,0.15332
"SWE",1989,28,0.15533
"SWE",1989,29,0.147
"SWE",1989,30,0.13459
"SWE",1989,31,0.1185
"SWE",1989,32,0.10376
"SWE",1989,33,0.08996
"SWE",1989,34,0.07276
"SWE",1989,35,0.06141
"SWE",1989,36,0.0493
"SWE",1989,37,0.03574
"SWE",1989,38,0.02924
"SWE",1989,39,0.02046
"SWE",1989,40,0.01367
"SWE",1989,41,0.00872
"SWE",1989,42,0.00582
"SWE",1989,43,0.00278
"SWE",1989,44,0.00111
"SWE",1989,45,0.00082
"SWE",1989,46,0.00039
"SWE",1989,47,0.00015
"SWE",1989,48,0
"SWE",1989,49,0
"SWE",1989,50,0
"SWE",1989,51,0
"SWE",1989,52,0
"SWE",1989,53,0
"SWE",1989,54,0
"SWE",1989,55,0
"SWE",1990,12,0
"SWE",1990,13,2e-05
"SWE",1990,14,2e-04
"SWE",1990,15,0.00078
"SWE",1990,16,0.00295
"SWE",1990,17,0.0082
"SWE",1990,18,0.01886
"SWE",1990,19,0.03802
"SWE",1990,20,0.05657
"SWE",1990,21,0.07637
"SWE",1990,22,0.09858
"SWE",1990,23,0.11869
"SWE",1990,24,0.13654
"SWE",1990,25,0.14937
"SWE",1990,26,0.15839
"SWE",1990,27,0.16223
"SWE",1990,28,0.15884
"SWE",1990,29,0.15252
"SWE",1990,30,0.14176
"SWE",1990,31,0.1309
"SWE",1990,32,0.11077
"SWE",1990,33,0.09352
"SWE",1990,34,0.0793
"SWE",1990,35,0.06703
"SWE",1990,36,0.05123
"SWE",1990,37,0.03946
"SWE",1990,38,0.03036
"SWE",1990,39,0.02169
"SWE",1990,40,0.01485
"SWE",1990,41,0.01014
"SWE",1990,42,0.0058
"SWE",1990,43,0.00341
"SWE",1990,44,0.00163
"SWE",1990,45,0.00055
"SWE",1990,46,0.00036
"SWE",1990,47,0.00014
"SWE",1990,48,7e-05
"SWE",1990,49,0
"SWE",1990,50,0
"SWE",1990,51,2e-05
"SWE",1990,52,0
"SWE",1990,53,0
"SWE",1990,54,0
"SWE",1990,55,0
"SWE",1991,12,0
"SWE",1991,13,2e-05
"SWE",1991,14,0.00014
"SWE",1991,15,0.00075
"SWE",1991,16,0.00267
"SWE",1991,17,0.00778
"SWE",1991,18,0.01795
"SWE",1991,19,0.03403
"SWE",1991,20,0.05466
"SWE",1991,21,0.07195
"SWE",1991,22,0.09242
"SWE",1991,23,0.11424
"SWE",1991,24,0.1298
"SWE",1991,25,0.14657
"SWE",1991,26,0.15436
"SWE",1991,27,0.16107
"SWE",1991,28,0.15955
"SWE",1991,29,0.14985
"SWE",1991,30,0.14275
"SWE",1991,31,0.13012
"SWE",1991,32,0.11262
"SWE",1991,33,0.09609
"SWE",1991,34,0.0807
"SWE",1991,35,0.06576
"SWE",1991,36,0.05336
"SWE",1991,37,0.0417
"SWE",1991,38,0.03141
"SWE",1991,39,0.02253
"SWE",1991,40,0.0157
"SWE",1991,41,0.00976
"SWE",1991,42,0.0063
"SWE",1991,43,0.0037
"SWE",1991,44,0.0016
"SWE",1991,45,9e-04
"SWE",1991,46,0.00024
"SWE",1991,47,0.00014
"SWE",1991,48,2e-05
"SWE",1991,49,4e-05
"SWE",1991,50,0
"SWE",1991,51,0
"SWE",1991,52,0
"SWE",1991,53,0
"SWE",1991,54,0
"SWE",1991,55,0
"SWE",1992,12,0
"SWE",1992,13,4e-05
"SWE",1992,14,0.00015
"SWE",1992,15,0.00053
"SWE",1992,16,0.00259
"SWE",1992,17,0.00738
"SWE",1992,18,0.01425
"SWE",1992,19,0.03012
"SWE",1992,20,0.04937
"SWE",1992,21,0.06876
"SWE",1992,22,0.08971
"SWE",1992,23,0.10731
"SWE",1992,24,0.12984
"SWE",1992,25,0.14166
"SWE",1992,26,0.15192
"SWE",1992,27,0.15493
"SWE",1992,28,0.15413
"SWE",1992,29,0.15108
"SWE",1992,30,0.14018
"SWE",1992,31,0.12719
"SWE",1992,32,0.11441
"SWE",1992,33,0.09904
"SWE",1992,34,0.08194
"SWE",1992,35,0.06819
"SWE",1992,36,0.05445
"SWE",1992,37,0.04279
"SWE",1992,38,0.03274
"SWE",1992,39,0.02269
"SWE",1992,40,0.01558
"SWE",1992,41,0.01051
"SWE",1992,42,0.00643
"SWE",1992,43,0.00345
"SWE",1992,44,0.00202
"SWE",1992,45,0.00079
"SWE",1992,46,0.00036
"SWE",1992,47,0.00024
"SWE",1992,48,3e-05
"SWE",1992,49,2e-05
"SWE",1992,50,0
"SWE",1992,51,0
"SWE",1992,52,0
"SWE",1992,53,0
"SWE",1992,54,0
"SWE",1992,55,0
"SWE",1993,12,0
"SWE",1993,13,0
"SWE",1993,14,0.00017
"SWE",1993,15,0.00057
"SWE",1993,16,0.00235
"SWE",1993,17,0.00623
"SWE",1993,18,0.01447
"SWE",1993,19,0.02757
"SWE",1993,20,0.04438
"SWE",1993,21,0.06288
"SWE",1993,22,0.08043
"SWE",1993,23,0.10005
"SWE",1993,24,0.11933
"SWE",1993,25,0.13553
"SWE",1993,26,0.14479
"SWE",1993,27,0.14807
"SWE",1993,28,0.14971
"SWE",1993,29,0.14463
"SWE",1993,30,0.13588
"SWE",1993,31,0.12323
"SWE",1993,32,0.11179
"SWE",1993,33,0.09404
"SWE",1993,34,0.08033
"SWE",1993,35,0.06665
"SWE",1993,36,0.05427
"SWE",1993,37,0.04025
"SWE",1993,38,0.03235
"SWE",1993,39,0.02273
"SWE",1993,40,0.01668
"SWE",1993,41,0.01017
"SWE",1993,42,0.0065
"SWE",1993,43,0.00341
"SWE",1993,44,0.00162
"SWE",1993,45,0.00063
"SWE",1993,46,0.00037
"SWE",1993,47,6e-05
"SWE",1993,48,3e-05
"SWE",1993,49,0
"SWE",1993,50,2e-05
"SWE",1993,51,4e-05
"SWE",1993,52,0
"SWE",1993,53,0
"SWE",1993,54,0
"SWE",1993,55,0
"SWE",1994,12,0
"SWE",1994,13,0
"SWE",1994,14,1e-04
"SWE",1994,15,5e-04
"SWE",1994,16,0.00225
"SWE",1994,17,0.00574
"SWE",1994,18,0.01247
"SWE",1994,19,0.02476
"SWE",1994,20,0.03885
"SWE",1994,21,0.05515
"SWE",1994,22,0.073
"SWE",1994,23,0.09067
"SWE",1994,24,0.111
"SWE",1994,25,0.12625
"SWE",1994,26,0.13611
"SWE",1994,27,0.1422
"SWE",1994,28,0.14671
"SWE",1994,29,0.13986
"SWE",1994,30,0.1288
"SWE",1994,31,0.11971
"SWE",1994,32,0.10544
"SWE",1994,33,0.0898
"SWE",1994,34,0.07864
"SWE",1994,35,0.06625
"SWE",1994,36,0.05429
"SWE",1994,37,0.04056
"SWE",1994,38,0.03162
"SWE",1994,39,0.02324
"SWE",1994,40,0.01565
"SWE",1994,41,0.01045
"SWE",1994,42,0.00618
"SWE",1994,43,0.00373
"SWE",1994,44,0.00154
"SWE",1994,45,0.00085
"SWE",1994,46,0.00035
"SWE",1994,47,9e-05
"SWE",1994,48,5e-05
"SWE",1994,49,2e-05
"SWE",1994,50,3e-05
"SWE",1994,51,0
"SWE",1994,52,0
"SWE",1994,53,0
"SWE",1994,54,0
"SWE",1994,55,0
"SWE",1995,12,0
"SWE",1995,13,2e-05
"SWE",1995,14,0.00016
"SWE",1995,15,0.00064
"SWE",1995,16,0.00214
"SWE",1995,17,0.00578
"SWE",1995,18,0.01133
"SWE",1995,19,0.02205
"SWE",1995,20,0.03573
"SWE",1995,21,0.05045
"SWE",1995,22,0.0666
"SWE",1995,23,0.07972
"SWE",1995,24,0.09635
"SWE",1995,25,0.1141
"SWE",1995,26,0.12347
"SWE",1995,27,0.13096
"SWE",1995,28,0.13361
"SWE",1995,29,0.12648
"SWE",1995,30,0.12002
"SWE",1995,31,0.10974
"SWE",1995,32,0.10046
"SWE",1995,33,0.086
"SWE",1995,34,0.07418
"SWE",1995,35,0.06327
"SWE",1995,36,0.04922
"SWE",1995,37,0.04048
"SWE",1995,38,0.02941
"SWE",1995,39,0.0216
"SWE",1995,40,0.0155
"SWE",1995,41,0.00924
"SWE",1995,42,0.00605
"SWE",1995,43,0.00321
"SWE",1995,44,0.00178
"SWE",1995,45,0.00075
"SWE",1995,46,0.00031
"SWE",1995,47,0.00011
"SWE",1995,48,5e-05
"SWE",1995,49,5e-05
"SWE",1995,50,0
"SWE",1995,51,0
"SWE",1995,52,0
"SWE",1995,53,0
"SWE",1995,54,0
"SWE",1995,55,0
"SWE",1996,12,0
"SWE",1996,13,2e-05
"SWE",1996,14,8e-05
"SWE",1996,15,0.00057
"SWE",1996,16,0.0021
"SWE",1996,17,0.00538
"SWE",1996,18,0.00997
"SWE",1996,19,0.02043
"SWE",1996,20,0.03262
"SWE",1996,21,0.04454
"SWE",1996,22,0.05655
"SWE",1996,23,0.07144
"SWE",1996,24,0.08411
"SWE",1996,25,0.10286
"SWE",1996,26,0.11314
"SWE",1996,27,0.11924
"SWE",1996,28,0.12086
"SWE",1996,29,0.12003
"SWE",1996,30,0.11481
"SWE",1996,31,0.10514
"SWE",1996,32,0.09315
"SWE",1996,33,0.08171
"SWE",1996,34,0.06944
"SWE",1996,35,0.05825
"SWE",1996,36,0.04951
"SWE",1996,37,0.03776
"SWE",1996,38,0.02869
"SWE",1996,39,0.02122
"SWE",1996,40,0.0147
"SWE",1996,41,0.00933
"SWE",1996,42,0.00625
"SWE",1996,43,0.00325
"SWE",1996,44,0.00177
"SWE",1996,45,0.00088
"SWE",1996,46,0.00034
"SWE",1996,47,0.00014
"SWE",1996,48,3e-05
"SWE",1996,49,0
"SWE",1996,50,0
"SWE",1996,51,2e-05
"SWE",1996,52,0
"SWE",1996,53,0
"SWE",1996,54,0
"SWE",1996,55,0
"SWE",1997,12,0
"SWE",1997,13,2e-05
"SWE",1997,14,6e-05
"SWE",1997,15,0.00056
"SWE",1997,16,0.00215
"SWE",1997,17,0.00528
"SWE",1997,18,0.009
"SWE",1997,19,0.01925
"SWE",1997,20,0.02812
"SWE",1997,21,0.04013
"SWE",1997,22,0.05418
"SWE",1997,23,0.06498
"SWE",1997,24,0.0812
"SWE",1997,25,0.09219
"SWE",1997,26,0.10377
"SWE",1997,27,0.1151
"SWE",1997,28,0.1203
"SWE",1997,29,0.11488
"SWE",1997,30,0.11064
"SWE",1997,31,0.10149
"SWE",1997,32,0.09088
"SWE",1997,33,0.07768
"SWE",1997,34,0.07011
"SWE",1997,35,0.05547
"SWE",1997,36,0.04708
"SWE",1997,37,0.03788
"SWE",1997,38,0.02813
"SWE",1997,39,0.02033
"SWE",1997,40,0.01477
"SWE",1997,41,0.00965
"SWE",1997,42,0.00604
"SWE",1997,43,0.00328
"SWE",1997,44,0.00164
"SWE",1997,45,0.00071
"SWE",1997,46,0.00037
"SWE",1997,47,0.00016
"SWE",1997,48,3e-05
"SWE",1997,49,3e-05
"SWE",1997,50,3e-05
"SWE",1997,51,0
"SWE",1997,52,0
"SWE",1997,53,0
"SWE",1997,54,0
"SWE",1997,55,0
"SWE",1998,12,0
"SWE",1998,13,0
"SWE",1998,14,6e-05
"SWE",1998,15,0.00067
"SWE",1998,16,0.00156
"SWE",1998,17,0.00453
"SWE",1998,18,0.00947
"SWE",1998,19,0.01691
"SWE",1998,20,0.02566
"SWE",1998,21,0.03821
"SWE",1998,22,0.04959
"SWE",1998,23,0.0613
"SWE",1998,24,0.07348
"SWE",1998,25,0.08697
"SWE",1998,26,0.10053
"SWE",1998,27,0.10974
"SWE",1998,28,0.1139
"SWE",1998,29,0.11828
"SWE",1998,30,0.1118
"SWE",1998,31,0.10809
"SWE",1998,32,0.09358
"SWE",1998,33,0.08182
"SWE",1998,34,0.07098
"SWE",1998,35,0.06044
"SWE",1998,36,0.05102
"SWE",1998,37,0.03851
"SWE",1998,38,0.02993
"SWE",1998,39,0.02231
"SWE",1998,40,0.0154
"SWE",1998,41,0.00949
"SWE",1998,42,0.00605
"SWE",1998,43,0.00375
"SWE",1998,44,0.00195
"SWE",1998,45,0.00082
"SWE",1998,46,0.00042
"SWE",1998,47,0.00019
"SWE",1998,48,2e-05
"SWE",1998,49,2e-05
"SWE",1998,50,2e-05
"SWE",1998,51,0
"SWE",1998,52,0
"SWE",1998,53,0
"SWE",1998,54,0
"SWE",1998,55,0
"SWE",1999,12,0
"SWE",1999,13,6e-05
"SWE",1999,14,1e-04
"SWE",1999,15,0.00041
"SWE",1999,16,0.00206
"SWE",1999,17,0.00412
"SWE",1999,18,0.01007
"SWE",1999,19,0.01756
"SWE",1999,20,0.0269
"SWE",1999,21,0.03812
"SWE",1999,22,0.04662
"SWE",1999,23,0.05805
"SWE",1999,24,0.07084
"SWE",1999,25,0.08305
"SWE",1999,26,0.09777
"SWE",1999,27,0.10804
"SWE",1999,28,0.11631
"SWE",1999,29,0.11726
"SWE",1999,30,0.11384
"SWE",1999,31,0.10585
"SWE",1999,32,0.09582
"SWE",1999,33,0.08196
"SWE",1999,34,0.07272
"SWE",1999,35,0.06216
"SWE",1999,36,0.0504
"SWE",1999,37,0.04032
"SWE",1999,38,0.02936
"SWE",1999,39,0.02347
"SWE",1999,40,0.01548
"SWE",1999,41,0.01033
"SWE",1999,42,0.00624
"SWE",1999,43,0.00378
"SWE",1999,44,0.00186
"SWE",1999,45,0.00083
"SWE",1999,46,0.00046
"SWE",1999,47,5e-05
"SWE",1999,48,9e-05
"SWE",1999,49,3e-05
"SWE",1999,50,3e-05
"SWE",1999,51,3e-05
"SWE",1999,52,0
"SWE",1999,53,0
"SWE",1999,54,0
"SWE",1999,55,0
"SWE",2000,12,0
"SWE",2000,13,9e-05
"SWE",2000,14,1e-04
"SWE",2000,15,0.00052
"SWE",2000,16,0.00187
"SWE",2000,17,0.00559
"SWE",2000,18,0.00936
"SWE",2000,19,0.01861
"SWE",2000,20,0.02782
"SWE",2000,21,0.03885
"SWE",2000,22,0.04513
"SWE",2000,23,0.05699
"SWE",2000,24,0.07002
"SWE",2000,25,0.084
"SWE",2000,26,0.10004
"SWE",2000,27,0.10963
"SWE",2000,28,0.12043
"SWE",2000,29,0.12161
"SWE",2000,30,0.11954
"SWE",2000,31,0.10951
"SWE",2000,32,0.09938
"SWE",2000,33,0.09069
"SWE",2000,34,0.07511
"SWE",2000,35,0.06465
"SWE",2000,36,0.05121
"SWE",2000,37,0.04138
"SWE",2000,38,0.03238
"SWE",2000,39,0.0236
"SWE",2000,40,0.01641
"SWE",2000,41,0.01001
"SWE",2000,42,0.00635
"SWE",2000,43,0.00423
"SWE",2000,44,0.00188
"SWE",2000,45,0.00091
"SWE",2000,46,0.00049
"SWE",2000,47,0.00014
"SWE",2000,48,0.00012
"SWE",2000,49,7e-05
"SWE",2000,50,5e-05
"SWE",2000,51,0
"SWE",2000,52,0
"SWE",2000,53,0
"SWE",2000,54,2e-05
"SWE",2000,55,0
"SWE",2001,12,0
"SWE",2001,13,0
"SWE",2001,14,0.00015
"SWE",2001,15,0.00067
"SWE",2001,16,0.00208
"SWE",2001,17,0.00453
"SWE",2001,18,0.00901
"SWE",2001,19,0.01801
"SWE",2001,20,0.02641
"SWE",2001,21,0.03626
"SWE",2001,22,0.04578
"SWE",2001,23,0.05802
"SWE",2001,24,0.0705
"SWE",2001,25,0.08271
"SWE",2001,26,0.09708
"SWE",2001,27,0.10562
"SWE",2001,28,0.11683
"SWE",2001,29,0.12022
"SWE",2001,30,0.12158
"SWE",2001,31,0.11873
"SWE",2001,32,0.10514
"SWE",2001,33,0.09349
"SWE",2001,34,0.07896
"SWE",2001,35,0.06928
"SWE",2001,36,0.05513
"SWE",2001,37,0.04319
"SWE",2001,38,0.03237
"SWE",2001,39,0.02497
"SWE",2001,40,0.01659
"SWE",2001,41,0.01224
"SWE",2001,42,0.00714
"SWE",2001,43,0.00386
"SWE",2001,44,0.00201
"SWE",2001,45,0.00081
"SWE",2001,46,0.00039
"SWE",2001,47,0.00014
"SWE",2001,48,1e-04
"SWE",2001,49,7e-05
"SWE",2001,50,0
"SWE",2001,51,0
"SWE",2001,52,3e-05
"SWE",2001,53,0
"SWE",2001,54,0
"SWE",2001,55,0
"SWE",2002,12,0
"SWE",2002,13,3e-05
"SWE",2002,14,7e-05
"SWE",2002,15,0.00039
"SWE",2002,16,0.00211
"SWE",2002,17,0.00536
"SWE",2002,18,0.01014
"SWE",2002,19,0.01732
"SWE",2002,20,0.02741
"SWE",2002,21,0.03777
"SWE",2002,22,0.04722
"SWE",2002,23,0.05961
"SWE",2002,24,0.07005
"SWE",2002,25,0.08564
"SWE",2002,26,0.09764
"SWE",2002,27,0.1132
"SWE",2002,28,0.12123
"SWE",2002,29,0.12904
"SWE",2002,30,0.13288
"SWE",2002,31,0.12695
"SWE",2002,32,0.11336
"SWE",2002,33,0.09881
"SWE",2002,34,0.08717
"SWE",2002,35,0.07038
"SWE",2002,36,0.05902
"SWE",2002,37,0.0446
"SWE",2002,38,0.03474
"SWE",2002,39,0.02642
"SWE",2002,40,0.01834
"SWE",2002,41,0.01254
"SWE",2002,42,0.00736
"SWE",2002,43,0.00418
"SWE",2002,44,0.0023
"SWE",2002,45,0.001
"SWE",2002,46,0.00041
"SWE",2002,47,0.00018
"SWE",2002,48,1e-04
"SWE",2002,49,3e-05
"SWE",2002,50,3e-05
"SWE",2002,51,3e-05
"SWE",2002,52,0
"SWE",2002,53,2e-05
"SWE",2002,54,0
"SWE",2002,55,0
"SWE",2003,12,0
"SWE",2003,13,2e-05
"SWE",2003,14,9e-05
"SWE",2003,15,0.00055
"SWE",2003,16,0.00188
"SWE",2003,17,0.00531
"SWE",2003,18,0.00889
"SWE",2003,19,0.01572
"SWE",2003,20,0.02748
"SWE",2003,21,0.03853
"SWE",2003,22,0.04814
"SWE",2003,23,0.05529
"SWE",2003,24,0.06962
"SWE",2003,25,0.08525
"SWE",2003,26,0.09759
"SWE",2003,27,0.11411
"SWE",2003,28,0.12598
"SWE",2003,29,0.13545
"SWE",2003,30,0.13812
"SWE",2003,31,0.13222
"SWE",2003,32,0.12527
"SWE",2003,33,0.10648
"SWE",2003,34,0.09236
"SWE",2003,35,0.07705
"SWE",2003,36,0.06156
"SWE",2003,37,0.05134
"SWE",2003,38,0.03766
"SWE",2003,39,0.02908
"SWE",2003,40,0.01992
"SWE",2003,41,0.01338
"SWE",2003,42,0.00756
"SWE",2003,43,0.00458
"SWE",2003,44,0.00216
"SWE",2003,45,0.00109
"SWE",2003,46,0.00065
"SWE",2003,47,0.00012
"SWE",2003,48,0.00011
"SWE",2003,49,3e-05
"SWE",2003,50,0
"SWE",2003,51,0
"SWE",2003,52,0
"SWE",2003,53,0
"SWE",2003,54,0
"SWE",2003,55,0
"SWE",2004,12,0
"SWE",2004,13,0
"SWE",2004,14,0.00016
"SWE",2004,15,0.00051
"SWE",2004,16,0.002
"SWE",2004,17,0.00445
"SWE",2004,18,0.00827
"SWE",2004,19,0.01629
"SWE",2004,20,0.02764
"SWE",2004,21,0.03765
"SWE",2004,22,0.04678
"SWE",2004,23,0.05469
"SWE",2004,24,0.07139
"SWE",2004,25,0.08557
"SWE",2004,26,0.09809
"SWE",2004,27,0.11187
"SWE",2004,28,0.12883
"SWE",2004,29,0.1375
"SWE",2004,30,0.13886
"SWE",2004,31,0.13642
"SWE",2004,32,0.12866
"SWE",2004,33,0.11403
"SWE",2004,34,0.09797
"SWE",2004,35,0.07936
"SWE",2004,36,0.06697
"SWE",2004,37,0.05183
"SWE",2004,38,0.04058
"SWE",2004,39,0.03031
"SWE",2004,40,0.02163
"SWE",2004,41,0.01423
"SWE",2004,42,0.00867
"SWE",2004,43,0.00533
"SWE",2004,44,0.00288
"SWE",2004,45,0.00091
"SWE",2004,46,0.00048
"SWE",2004,47,0.00024
"SWE",2004,48,5e-05
"SWE",2004,49,4e-05
"SWE",2004,50,0
"SWE",2004,51,7e-05
"SWE",2004,52,0
"SWE",2004,53,5e-05
"SWE",2004,54,0
"SWE",2004,55,0
"SWE",2005,12,0
"SWE",2005,13,3e-05
"SWE",2005,14,6e-05
"SWE",2005,15,6e-04
"SWE",2005,16,0.0017
"SWE",2005,17,0.00423
"SWE",2005,18,0.00809
"SWE",2005,19,0.01698
"SWE",2005,20,0.0261
"SWE",2005,21,0.03661
"SWE",2005,22,0.04738
"SWE",2005,23,0.05744
"SWE",2005,24,0.06969
"SWE",2005,25,0.08159
"SWE",2005,26,0.09877
"SWE",2005,27,0.10981
"SWE",2005,28,0.12985
"SWE",2005,29,0.13416
"SWE",2005,30,0.14282
"SWE",2005,31,0.13874
"SWE",2005,32,0.13126
"SWE",2005,33,0.11465
"SWE",2005,34,0.10015
"SWE",2005,35,0.08553
"SWE",2005,36,0.07075
"SWE",2005,37,0.05298
"SWE",2005,38,0.04145
"SWE",2005,39,0.03137
"SWE",2005,40,0.02131
"SWE",2005,41,0.01372
"SWE",2005,42,0.00912
"SWE",2005,43,0.00506
"SWE",2005,44,0.0026
"SWE",2005,45,0.00152
"SWE",2005,46,0.00061
"SWE",2005,47,0.00019
"SWE",2005,48,0.00014
"SWE",2005,49,5e-05
"SWE",2005,50,5e-05
"SWE",2005,51,2e-05
"SWE",2005,52,2e-05
"SWE",2005,53,0
"SWE",2005,54,0
"SWE",2005,55,0
"SWE",2006,12,0
"SWE",2006,13,0
"SWE",2006,14,0.00014
"SWE",2006,15,0.00043
"SWE",2006,16,0.00171
"SWE",2006,17,0.00477
"SWE",2006,18,0.00794
"SWE",2006,19,0.01702
"SWE",2006,20,0.02684
"SWE",2006,21,0.03778
"SWE",2006,22,0.0495
"SWE",2006,23,0.05818
"SWE",2006,24,0.0708
"SWE",2006,25,0.08505
"SWE",2006,26,0.09886
"SWE",2006,27,0.11619
"SWE",2006,28,0.13224
"SWE",2006,29,0.1407
"SWE",2006,30,0.14545
"SWE",2006,31,0.14631
"SWE",2006,32,0.13646
"SWE",2006,33,0.12257
"SWE",2006,34,0.10967
"SWE",2006,35,0.09113
"SWE",2006,36,0.07432
"SWE",2006,37,0.05959
"SWE",2006,38,0.04403
"SWE",2006,39,0.03281
"SWE",2006,40,0.02313
"SWE",2006,41,0.01517
"SWE",2006,42,0.00913
"SWE",2006,43,0.00583
"SWE",2006,44,0.0029
"SWE",2006,45,0.00094
"SWE",2006,46,0.00093
"SWE",2006,47,0.00037
"SWE",2006,48,0.00016
"SWE",2006,49,3e-05
"SWE",2006,50,3e-05
"SWE",2006,51,5e-05
