"Year","Age","Births","Country","Exposure"
2020,14,2,"FIN",30073.21
2020,15,9,"FIN",29549.81
2020,16,28,"FIN",29346.4
2020,17,59,"FIN",28827.96
2020,18,162.61,"FIN",28370.93
2020,19,302.49,"FIN",28834.59
2020,20,537.49,"FIN",29058.72
2020,21,699,"FIN",29249.08
2020,22,980.51,"FIN",29510.44
2020,23,1201.5,"FIN",30953.33
2020,24,1480,"FIN",31741.36
2020,25,1971.98,"FIN",33462.45
2020,26,2271.49,"FIN",33697.59
2020,27,2705.46,"FIN",34829.54
2020,28,2987.46,"FIN",34961.03
2020,29,3291.47,"FIN",35137.7
2020,30,3521.98,"FIN",35186.06
2020,31,3565.48,"FIN",34535.25
2020,32,3347,"FIN",33889.11
2020,33,2981.99,"FIN",33034.76
2020,34,2786.95,"FIN",33900.27
2020,35,2590,"FIN",34938.74
2020,36,2259.47,"FIN",35758.12
2020,37,1880.55,"FIN",35833.11
2020,38,1422.51,"FIN",34805.05
2020,39,1151.47,"FIN",33917.25
2020,40,843.54,"FIN",33838.41
2020,41,561.01,"FIN",33844.74
2020,42,344.55,"FIN",33644.52
2020,43,232,"FIN",34059.54
2020,44,135,"FIN",33824.27
2020,45,78,"FIN",32681.69
2020,46,34,"FIN",30614.39
2020,47,14.5,"FIN",29216.26
2020,48,7,"FIN",30702.47
2020,49,5,"FIN",31625.99
2020,50,4,"FIN",32257.59
2020,51,1,"FIN",33967.75
2020,52,0,"FIN",35950.51
2020,53,1,"FIN",36035.56
2020,54,2,"FIN",36200.81
2020,55,1,"FIN",36839.63
2021,12,0,"FIN",30676.89
2021,13,0,"FIN",30391.97
2021,14,1,"FIN",30267.43
2021,15,4,"FIN",30158.62
2021,16,27,"FIN",29637.73
2021,17,78,"FIN",29436.98
2021,18,151,"FIN",29017.42
2021,19,281.51,"FIN",28455.78
2021,20,485.51,"FIN",28909.51
2021,21,664.52,"FIN",29153.2
2021,22,878.49,"FIN",29439
2021,23,1107.5,"FIN",29773.26
2021,24,1435,"FIN",31223.91
2021,25,1887.02,"FIN",32011.48
2021,26,2278.51,"FIN",33765.14
2021,27,2709.02,"FIN",33967.4
2021,28,3241.07,"FIN",35152.76
2021,29,3564.53,"FIN",35280.01
2021,30,3790.55,"FIN",35404.58
2021,31,3967.2,"FIN",35478.61
2021,32,3736.08,"FIN",34761.33
2021,33,3389.54,"FIN",34133.83
2021,34,3077.18,"FIN",33257.6
2021,35,2781.18,"FIN",34064.2
2021,36,2429.98,"FIN",35109.75
2021,37,1998.98,"FIN",35930.63
2021,38,1723.57,"FIN",35982.7
2021,39,1239.53,"FIN",34948.66
2021,40,1006.46,"FIN",34035.82
2021,41,676.99,"FIN",33937.85
2021,42,400.45,"FIN",33938.18
2021,43,267,"FIN",33733.41
2021,44,147,"FIN",34132.64
2021,45,77,"FIN",33873.26
2021,46,45,"FIN",32729.31
2021,47,25,"FIN",30645.27
2021,48,7,"FIN",29257.82
2021,49,7,"FIN",30713.42
2021,50,2,"FIN",31626.12
2021,51,1,"FIN",32245.73
2021,52,0,"FIN",33930.05
2021,53,0,"FIN",35912.49
2021,54,2,"FIN",36010.73
2021,55,0,"FIN",36129.91
2022,12,0,"FIN",31124.11
2022,13,0,"FIN",30787.3
2022,14,0,"FIN",30509.37
2022,15,5,"FIN",30378.02
2022,16,15,"FIN",30279.81
2022,17,68,"FIN",29769.38
2022,18,134,"FIN",29706.39
2022,19,265,"FIN",29188.79
2022,20,468,"FIN",28561.93
2022,21,639.48,"FIN",29086.61
2022,22,810,"FIN",29435.91
2022,23,1000,"FIN",29745.44
2022,24,1256,"FIN",30178.55
2022,25,1592,"FIN",31664.08
2022,26,1997,"FIN",32434.65
2022,27,2462,"FIN",34171.27
2022,28,2764.47,"FIN",34392.31
2022,29,3294,"FIN",35603.43
2022,30,3365.47,"FIN",35716.28
2022,31,3568.32,"FIN",35840.09
2022,32,3346.92,"FIN",35871.01
2022,33,3148.47,"FIN",35154.72
2022,34,2818.33,"FIN",34492.35
2022,35,2539.3,"FIN",33612.14
2022,36,2179,"FIN",34352.98
2022,37,1862.47,"FIN",35393.45
2022,38,1544.92,"FIN",36127.49
2022,39,1206,"FIN",36176.09
2022,40,948,"FIN",35125.01
2022,41,649,"FIN",34197.34
2022,42,391,"FIN",34077.66
2022,43,233,"FIN",34077.51
2022,44,170,"FIN",33852.44
2022,45,88,"FIN",34214.64
2022,46,45,"FIN",33952.7
2022,47,31,"FIN",32794.1
2022,48,12,"FIN",30675.28
2022,49,8,"FIN",29305.33
2022,50,0,"FIN",30713.27
2022,51,2,"FIN",31628.4
2022,52,0,"FIN",32226.02
2022,53,0,"FIN",33919.51
2022,54,0,"FIN",35874.14
2022,55,0,"FIN",35954.31
1891,12,0,"SWE",48249.36
1891,13,0.99,"SWE",47828.36
1891,14,0.99,"SWE",47184.26
1891,15,20.78,"SWE",45655.22
1891,16,92.97,"SWE",44215.7
1891,17,271.99,"SWE",42735.01
1891,18,642.88,"SWE",40962.51
1891,19,1357.97,"SWE",40229.47
1891,20,2341.09,"SWE",38434.25
1891,21,2979.02,"SWE",36212.37
1891,22,3642.68,"SWE",32863
1891,23,4276.66,"SWE",33561.56
1891,24,5646.5,"SWE",36144.44
1891,25,6560.38,"SWE",37675
1891,26,7034.14,"SWE",36886.55
1891,27,7397.12,"SWE",37161.71
1891,28,7318.99,"SWE",36064.82
1891,29,7254.7,"SWE",33975.94
1891,30,7629.55,"SWE",34494.43
1891,31,7483.17,"SWE",35423.2
1891,32,7413.94,"SWE",35023.93
1891,33,6889.74,"SWE",33433.97
1891,34,6072.79,"SWE",30605.89
1891,35,6014.43,"SWE",29826.31
1891,36,5961.02,"SWE",30935.79
1891,37,5763.21,"SWE",30275.98
1891,38,4682.17,"SWE",27205.68
1891,39,4530.85,"SWE",27663.7
1891,40,4248.97,"SWE",28108.93
1891,41,3594.22,"SWE",28522.82
1891,42,2902.87,"SWE",27840.07
1891,43,2178.88,"SWE",25946.31
1891,44,1407.41,"SWE",24725.17
1891,45,895.09,"SWE",25129.59
1891,46,545.95,"SWE",26427.2
1891,47,251.23,"SWE",26117.56
1891,48,141.44,"SWE",25508.45
1891,49,45.5,"SWE",24949.99
1891,50,23.73,"SWE",24505.3
1891,51,0,"SWE",23833.63
1891,52,0,"SWE",22448.71
1891,53,0,"SWE",22225.86
1891,54,0,"SWE",22818.29
1891,55,0,"SWE",23431.58
1892,12,0,"SWE",49397.35
1892,13,0,"SWE",47887.7
1892,14,1.99,"SWE",47429.15
1892,15,16.82,"SWE",46558.27
1892,16,71.23,"SWE",44824.35
1892,17,266.15,"SWE",43149.72
1892,18,661.91,"SWE",41541.04
1892,19,1316.9,"SWE",39722.11
1892,20,2241.99,"SWE",38956.49
1892,21,3134.43,"SWE",37304.65
1892,22,3900.24,"SWE",35166.43
1892,23,4129.78,"SWE",32006.38
1892,24,4872.83,"SWE",32739.12
1892,25,5945.34,"SWE",35341.43
1892,26,6513.25,"SWE",36826.03
1892,27,6948.59,"SWE",36130.74
1892,28,7297.86,"SWE",36495.04
1892,29,7081.18,"SWE",35430.43
1892,30,7051.49,"SWE",33455.28
1892,31,6990.14,"SWE",33980.66
1892,32,7307.74,"SWE",34932.21
1892,33,6702.23,"SWE",34544.18
1892,34,6308.44,"SWE",32986.72
1892,35,5797.91,"SWE",30231.84
1892,36,5514.95,"SWE",29460.22
1892,37,5241.86,"SWE",30591.34
1892,38,4939.11,"SWE",29937.56
1892,39,4159.46,"SWE",26889.72
1892,40,3800.3,"SWE",27361.12
1892,41,3226.45,"SWE",27769.67
1892,42,2801.01,"SWE",28194.28
1892,43,2127.23,"SWE",27551.07
1892,44,1444.53,"SWE",25673.27
1892,45,887.5,"SWE",24436.19
1892,46,487.77,"SWE",24843.08
1892,47,249.33,"SWE",26132.04
1892,48,118.72,"SWE",25810.58
1892,49,51.45,"SWE",25205.14
1892,50,12.86,"SWE",24638.38
1892,51,0.99,"SWE",24184.54
1892,52,0,"SWE",23521.65
1892,53,0,"SWE",22150.19
1892,54,0,"SWE",21917.57
1892,55,0,"SWE",22479.4
1893,12,0,"SWE",47509.13
1893,13,0,"SWE",49034.21
1893,14,0.99,"SWE",47484.44
1893,15,16.81,"SWE",46828.17
1893,16,88.98,"SWE",45718.08
1893,17,312.43,"SWE",43734.01
1893,18,674.3,"SWE",42013.5
1893,19,1390.13,"SWE",40323.06
1893,20,2273.05,"SWE",38499.24
1893,21,3097.63,"SWE",37831.68
1893,22,3914.31,"SWE",36185.78
1893,23,4613.32,"SWE",34236.47
1893,24,4787.34,"SWE",31219.57
1893,25,5254.01,"SWE",32023.31
1893,26,6337.65,"SWE",34592.67
1893,27,6968.44,"SWE",36105.88
1893,28,7002.05,"SWE",35506.58
1893,29,7487.52,"SWE",35899.27
1893,30,7355.02,"SWE",34897.86
1893,31,6903.18,"SWE",32962.93
1893,32,7141.46,"SWE",33491.29
1893,33,7024.79,"SWE",34485
1893,34,6726.2,"SWE",34096.46
1893,35,6312.92,"SWE",32565.46
1893,36,5635.66,"SWE",29859.87
1893,37,5267.86,"SWE",29138.18
1893,38,5061.21,"SWE",30237.86
1893,39,4735.93,"SWE",29604.43
1893,40,3843.12,"SWE",26608.14
1893,41,3228.14,"SWE",27053.21
1893,42,2804.98,"SWE",27462.25
1893,43,2228.56,"SWE",27907.93
1893,44,1447.47,"SWE",27270.08
1893,45,912.58,"SWE",25394.78
1893,46,470.62,"SWE",24160.34
1893,47,228.39,"SWE",24572.12
1893,48,114.69,"SWE",25840.28
1893,49,48.45,"SWE",25507.6
1893,50,16.8,"SWE",24886.74
1893,51,0.99,"SWE",24320.9
1893,52,0.99,"SWE",23855.18
1893,53,0,"SWE",23213.67
1893,54,0,"SWE",21837.13
1893,55,0,"SWE",21582.73
1894,12,0,"SWE",48741.88
1894,13,0,"SWE",47252.64
1894,14,0,"SWE",48725.17
1894,15,9.89,"SWE",47031.35
1894,16,67.26,"SWE",46182.07
1894,17,276.94,"SWE",44908.83
1894,18,734.85,"SWE",42901.95
1894,19,1431.14,"SWE",41151.13
1894,20,2209.52,"SWE",39477.71
1894,21,3129.32,"SWE",37727.28
1894,22,4077.82,"SWE",37048.38
1894,23,4904.66,"SWE",35536.02
1894,24,5286.43,"SWE",33660.6
1894,25,5202.37,"SWE",30770.11
1894,26,5634.57,"SWE",31582.51
1894,27,6443.6,"SWE",34144.48
1894,28,6998.46,"SWE",35675.63
1894,29,7239.79,"SWE",35133.76
1894,30,7473.2,"SWE",35519.33
1894,31,6988.57,"SWE",34522.11
1894,32,6795.7,"SWE",32613.61
1894,33,6784.83,"SWE",33180.8
1894,34,6746.25,"SWE",34175.5
1894,35,6363.49,"SWE",33773.27
1894,36,5914.47,"SWE",32252.8
1894,37,5251.82,"SWE",29609.61
1894,38,4916.53,"SWE",28872.15
1894,39,4673.22,"SWE",29951.42
1894,40,4381.45,"SWE",29344.31
1894,41,3213.4,"SWE",26370.97
1894,42,2709.97,"SWE",26801.73
1894,43,2112.59,"SWE",27217.49
1894,44,1578.52,"SWE",27647.98
1894,45,996.95,"SWE",27023.61
1894,46,452.98,"SWE",25159.81
1894,47,235.39,"SWE",23945.89
1894,48,100.88,"SWE",24344.09
1894,49,51.44,"SWE",25597.24
1894,50,20.77,"SWE",25248
1894,51,0,"SWE",24624.85
1894,52,0,"SWE",24036.42
1894,53,0,"SWE",23562.17
1894,54,0,"SWE",22930.2
1894,55,0,"SWE",21550.07
1895,12,0,"SWE",48596.81
1895,13,0.99,"SWE",48535.18
1895,14,5.94,"SWE",47008.72
1895,15,26.72,"SWE",48325.69
1895,16,98.97,"SWE",46479.57
1895,17,331.56,"SWE",45533.53
1895,18,792.79,"SWE",44205.75
1895,19,1607.35,"SWE",42209.45
1895,20,2515.95,"SWE",40491.66
1895,21,3338.42,"SWE",38874.78
1895,22,4265.81,"SWE",37198.56
1895,23,5146.7,"SWE",36576.09
1895,24,5537.65,"SWE",35109.18
1895,25,5895.94,"SWE",33321.82
1895,26,5606.93,"SWE",30498.2
1895,27,6112.7,"SWE",31302.58
1895,28,7028.21,"SWE",33869.64
1895,29,7309.3,"SWE",35415.62
1895,30,7352.85,"SWE",34845.72
1895,31,7548.81,"SWE",35239.56
1895,32,7053.94,"SWE",34240.58
1895,33,6598.66,"SWE",32398.13
1895,34,6577.88,"SWE",32948.52
1895,35,6734.25,"SWE",33927.18
1895,36,6265.12,"SWE",33496.89
1895,37,5684.13,"SWE",32014.88
1895,38,4893.33,"SWE",29389.2
1895,39,4473.67,"SWE",28633.64
1895,40,4291.55,"SWE",29712.22
1895,41,3616.55,"SWE",29103.81
1895,42,2629.76,"SWE",26162.3
1895,43,2104.21,"SWE",26594.04
1895,44,1475.71,"SWE",26996.03
1895,45,908.59,"SWE",27421.52
1895,46,453.3,"SWE",26796.54
1895,47,213.79,"SWE",24965.88
1895,48,61.36,"SWE",23741.9
1895,49,27.71,"SWE",24124.17
1895,50,11.88,"SWE",25364.33
1895,51,0,"SWE",24994.17
1895,52,0,"SWE",24367.5
1895,53,0,"SWE",23771
1895,54,0,"SWE",23294.67
1895,55,0,"SWE",22647.17
1896,12,0,"SWE",50446.03
1896,13,0,"SWE",48384.89
1896,14,0.99,"SWE",48258.82
1896,15,13.84,"SWE",46610.87
1896,16,100.8,"SWE",47706.54
1896,17,364.67,"SWE",45731.55
1896,18,910.2,"SWE",44717.26
1896,19,1691.92,"SWE",43341.1
1896,20,2616.95,"SWE",41402.28
1896,21,3627.95,"SWE",39780.94
1896,22,4400.77,"SWE",38249.49
1896,23,5100.46,"SWE",36639.51
1896,24,5770.52,"SWE",36074.22
1896,25,6183.61,"SWE",34682.16
1896,26,6191.52,"SWE",32967.25
1896,27,5810.05,"SWE",30180.71
1896,28,6083.8,"SWE",31036.84
1896,29,6894.18,"SWE",33594.54
1896,30,7286.52,"SWE",35121.48
1896,31,7240.08,"SWE",34564.77
1896,32,7076.02,"SWE",34951.02
1896,33,6813.14,"SWE",33989.91
1896,34,6476.14,"SWE",32161.22
1896,35,6235.01,"SWE",32698.74
1896,36,6176.69,"SWE",33657.98
1896,37,5957.3,"SWE",33226.52
1896,38,5295.15,"SWE",31764.62
1896,39,4381.01,"SWE",29148.76
1896,40,4023.25,"SWE",28403.17
1896,41,3538.01,"SWE",29462.51
1896,42,2966.79,"SWE",28892.54
1896,43,1981.48,"SWE",25948.16
1896,44,1408.29,"SWE",26385.97
1896,45,882.52,"SWE",26759.84
1896,46,468.44,"SWE",27174.51
1896,47,212.48,"SWE",26601.98
1896,48,96.85,"SWE",24764.31
1896,49,20.76,"SWE",23532.22
1896,50,9.88,"SWE",23885.5
1896,51,0,"SWE",25102.17
1896,52,0,"SWE",24720.83
1896,53,0,"SWE",24099.67
1896,54,0,"SWE",23499.5
1896,55,0,"SWE",23030.5
1897,12,0,"SWE",51209.11
1897,13,0.99,"SWE",50237.19
1897,14,2.96,"SWE",48127.8
1897,15,17.77,"SWE",47882.79
1897,16,122.49,"SWE",46054.94
1897,17,402.05,"SWE",46991.63
1897,18,910.77,"SWE",44999.44
1897,19,1669.42,"SWE",43914.33
1897,20,2743.18,"SWE",42584.85
1897,21,3661.84,"SWE",40716.95
1897,22,4636.82,"SWE",39199.77
1897,23,5172.23,"SWE",37719.69
1897,24,5782.7,"SWE",36168.53
1897,25,6135.35,"SWE",35686.03
1897,26,6465.27,"SWE",34294.59
1897,27,6283.52,"SWE",32669.36
1897,28,5896.29,"SWE",29933.97
1897,29,6111.63,"SWE",30803.43
1897,30,6848.56,"SWE",33330.99
1897,31,7038.21,"SWE",34848.09
1897,32,6915.72,"SWE",34319.1
1897,33,6929.55,"SWE",34700.34
1897,34,6452.43,"SWE",33769.51
1897,35,5963.46,"SWE",31936.52
1897,36,5801.46,"SWE",32454.74
1897,37,5835.05,"SWE",33413.88
1897,38,5241.36,"SWE",32979.14
1897,39,4617.08,"SWE",31519.89
1897,40,3941.4,"SWE",28921.28
1897,41,3302.28,"SWE",28188.6
1897,42,2937.78,"SWE",29253.52
1897,43,2203.83,"SWE",28658.23
1897,44,1290.09,"SWE",25736.92
1897,45,860.39,"SWE",26166.88
1897,46,461.32,"SWE",26547.7
1897,47,221.27,"SWE",26974.03
1897,48,82.98,"SWE",26376.19
1897,49,32.6,"SWE",24537.33
1897,50,6.91,"SWE",23289.83
1897,51,0,"SWE",23653.17
1897,52,0,"SWE",24832.17
1897,53,0,"SWE",24431.17
1897,54,0,"SWE",23821.5
1897,55,0,"SWE",23232.83
1898,12,0,"SWE",52400.07
1898,13,0,"SWE",51005.73
1898,14,6.92,"SWE",49985.35
1898,15,33.63,"SWE",47776.38
1898,16,110.75,"SWE",47351.92
1898,17,429.18,"SWE",45475.5
1898,18,1003.73,"SWE",46331.01
1898,19,1882.85,"SWE",44331.85
1898,20,2896.46,"SWE",43266.66
1898,21,3939.73,"SWE",41982.98
1898,22,4818.86,"SWE",40192.54
1898,23,5483.39,"SWE",38768.47
1898,24,6010.47,"SWE",37299.99
1898,25,6401.07,"SWE",35807.37
1898,26,6643.36,"SWE",35324.28
1898,27,6794.66,"SWE",34045.44
1898,28,6587.97,"SWE",32409.48
1898,29,6136.05,"SWE",29718.1
1898,30,6141.98,"SWE",30565.47
1898,31,6752.13,"SWE",33100.69
1898,32,7208.01,"SWE",34622.83
1898,33,6891.57,"SWE",34105.95
1898,34,6773.88,"SWE",34477.98
1898,35,6427.77,"SWE",33543.06
1898,36,5823.56,"SWE",31729.55
1898,37,5583.26,"SWE",32239.9
1898,38,5428.01,"SWE",33167.67
1898,39,4847.53,"SWE",32732.25
1898,40,4259.15,"SWE",31276.2
1898,41,3345.41,"SWE",28712.55
1898,42,2681.87,"SWE",27983.49
1898,43,2150.84,"SWE",29013.3
1898,44,1468.5,"SWE",28415.97
1898,45,751.56,"SWE",25531.16
1898,46,451.92,"SWE",25972.48
1898,47,222.5,"SWE",26335.44
1898,48,85.05,"SWE",26720.5
1898,49,31.64,"SWE",26130.17
1898,50,11.86,"SWE",24301.5
1898,51,4.94,"SWE",23064
1898,52,0.99,"SWE",23417.17
1898,53,0,"SWE",24551
1898,54,0,"SWE",24153.33
1898,55,0,"SWE",23552.67
1899,12,0,"SWE",52792.52
1899,13,0,"SWE",52173.55
1899,14,3.97,"SWE",50731.02
1899,15,28.71,"SWE",49594.76
1899,16,116.79,"SWE",47246.55
1899,17,430.55,"SWE",46740.18
1899,18,981.85,"SWE",44812.97
1899,19,1913.21,"SWE",45623.09
1899,20,2896.06,"SWE",43662.29
1899,21,3936.31,"SWE",42640.4
1899,22,4916.19,"SWE",41412.12
1899,23,5561.5,"SWE",39727.19
1899,24,6135.58,"SWE",38350.09
1899,25,6367.18,"SWE",36875.43
1899,26,6760.11,"SWE",35449.07
1899,27,6949.16,"SWE",35038.94
1899,28,6643.33,"SWE",33770.07
1899,29,6566.12,"SWE",32183.31
1899,30,5814.89,"SWE",29478.82
1899,31,6046.49,"SWE",30344.76
1899,32,6300.87,"SWE",32863.87
1899,33,6502.78,"SWE",34399.26
1899,34,6322.64,"SWE",33879.02
1899,35,6269.19,"SWE",34206.62
1899,36,5905.94,"SWE",33311.67
1899,37,5302.18,"SWE",31485.12
1899,38,5026.04,"SWE",31992.29
1899,39,4806.32,"SWE",32892.79
1899,40,4177.81,"SWE",32474.36
1899,41,3493.88,"SWE",31031.22
1899,42,2615.96,"SWE",28490.14
1899,43,2013.19,"SWE",27740.51
1899,44,1451.98,"SWE",28768.58
1899,45,870.01,"SWE",28164.89
1899,46,427.58,"SWE",25318.05
1899,47,203.89,"SWE",25748.34
1899,48,79.18,"SWE",26081.08
1899,49,34.63,"SWE",26470.76
1899,50,7.91,"SWE",25872.83
1899,51,1.98,"SWE",24032
1899,52,0,"SWE",22816.5
1899,53,0,"SWE",23128.5
1899,54,0,"SWE",24243.5
1899,55,0,"SWE",23846.5
1900,12,0,"SWE",53075
1900,13,0,"SWE",52552.06
1900,14,6.93,"SWE",51952.45
1900,15,26.73,"SWE",50321.36
1900,16,134.63,"SWE",49006.28
1900,17,433.58,"SWE",46499.02
1900,18,1068.12,"SWE",45878.4
1900,19,1937.26,"SWE",43935.63
1900,20,3030.12,"SWE",44717.51
1900,21,4132.88,"SWE",42860.29
1900,22,5250.48,"SWE",41964.58
1900,23,5974.11,"SWE",40832.73
1900,24,6379.96,"SWE",39176.73
1900,25,6851.18,"SWE",37843.64
1900,26,6839.29,"SWE",36453.49
1900,27,6963.03,"SWE",35100.3
1900,28,7215.45,"SWE",34786.17
1900,29,6765.05,"SWE",33503.91
1900,30,6556.17,"SWE",31952.82
1900,31,5863.25,"SWE",29387.08
1900,32,5997.87,"SWE",30237.84
1900,33,6434.41,"SWE",32658.17
1900,34,6659.13,"SWE",34207.22
1900,35,6246.33,"SWE",33692.42
1900,36,6115.66,"SWE",34008.98
1900,37,5674.17,"SWE",33134.74
1900,38,4974.3,"SWE",31284.28
1900,39,4648.62,"SWE",31783.1
1900,40,4398.17,"SWE",32659.77
1900,41,3628.03,"SWE",32274.07
1900,42,2859.85,"SWE",30776.94
1900,43,2028.32,"SWE",28281.66
1900,44,1396.77,"SWE",27505.52
1900,45,846.37,"SWE",28578.41
1900,46,487.03,"SWE",27934.14
1900,47,178.18,"SWE",25110.1
1900,48,92.06,"SWE",25518.27
1900,49,36.62,"SWE",25776.23
1900,50,5.94,"SWE",26231.33
1900,51,1.98,"SWE",25571.67
1900,52,0.99,"SWE",23816.5
1900,53,0,"SWE",22533.33
1900,54,0,"SWE",22834.83
1900,55,0,"SWE",23892.33
1901,12,0,"SWE",51678.77
1901,13,0,"SWE",52826.01
1901,14,2.97,"SWE",52338.43
1901,15,27.72,"SWE",51508.43
1901,16,158.42,"SWE",49684.01
1901,17,481.2,"SWE",48161.45
1901,18,1064.38,"SWE",45543.77
1901,19,1956.47,"SWE",44908.54
1901,20,3062.43,"SWE",42999.63
1901,21,4354.54,"SWE",43848.88
1901,22,5288.22,"SWE",42120.51
1901,23,6114.97,"SWE",41339.57
1901,24,6781.32,"SWE",40251.94
1901,25,7078.35,"SWE",38633.48
1901,26,7207.07,"SWE",37383.63
1901,27,7309.05,"SWE",36063.26
1901,28,7155.58,"SWE",34832.39
1901,29,7261.53,"SWE",34480.36
1901,30,6820.92,"SWE",33265.66
1901,31,6472.4,"SWE",31850.49
1901,32,5701.1,"SWE",29270.26
1901,33,5653.57,"SWE",30023.45
1901,34,6098.14,"SWE",32458.3
1901,35,6196.16,"SWE",34052.66
1901,36,5814.96,"SWE",33505.02
1901,37,5756.55,"SWE",33857.77
1901,38,5178.32,"SWE",32923.93
1901,39,4632.76,"SWE",31108.08
1901,40,4091.17,"SWE",31550.61
1901,41,3636.7,"SWE",32476
1901,42,2868.37,"SWE",32011.19
1901,43,2128.75,"SWE",30555.74
1901,44,1316.86,"SWE",28046.69
1901,45,865.36,"SWE",27341.87
1901,46,483.18,"SWE",28352.83
1901,47,221.79,"SWE",27709.16
1901,48,95.05,"SWE",24899.92
1901,49,25.74,"SWE",25224.99
1901,50,4.95,"SWE",25561.49
1901,51,0.99,"SWE",25955.83
1901,52,1.98,"SWE",25342.33
1901,53,0,"SWE",23550
1901,54,0,"SWE",22266
1901,55,0,"SWE",22518.33
1902,12,0,"SWE",51271.37
1902,13,1.98,"SWE",51406.62
1902,14,3.96,"SWE",52508.2
1902,15,29.69,"SWE",51779.32
1902,16,163.32,"SWE",50679.75
1902,17,470.15,"SWE",48711.99
1902,18,1104.61,"SWE",47072.74
1902,19,2110.25,"SWE",44503.23
1902,20,3069.36,"SWE",43918.9
1902,21,4041.34,"SWE",42038.42
1902,22,5379.55,"SWE",42948.75
1902,23,6091.21,"SWE",41314.98
1902,24,6695.98,"SWE",40693.18
1902,25,7114.66,"SWE",39568.9
1902,26,7292.82,"SWE",38042.12
1902,27,7144.35,"SWE",36892.63
1902,28,7123.57,"SWE",35648.28
1902,29,6979.06,"SWE",34441.42
1902,30,6874.14,"SWE",34117.47
1902,31,6516.82,"SWE",32943.37
1902,32,6076.36,"SWE",31543.68
1902,33,5441.9,"SWE",28993.38
1902,34,5472.59,"SWE",29759.52
1902,35,5808.13,"SWE",32203.38
1902,36,5748.74,"SWE",33751.15
1902,37,5430.03,"SWE",33255.33
1902,38,5141.99,"SWE",33567.15
1902,39,4663.92,"SWE",32654.99
1902,40,3914.65,"SWE",30847.26
1902,41,3343.53,"SWE",31301.96
1902,42,2925.84,"SWE",32209.75
1902,43,2231,"SWE",31727.29
1902,44,1456.98,"SWE",30296.5
1902,45,780.95,"SWE",27802.39
1902,46,421.65,"SWE",27098.75
1902,47,196.97,"SWE",28103.08
1902,48,76.21,"SWE",27464.5
1902,49,15.84,"SWE",24658.45
1902,50,7.92,"SWE",24966.47
1902,51,1.98,"SWE",25301.53
1902,52,0,"SWE",25675.17
1902,53,0,"SWE",25051.5
1902,54,0,"SWE",23252
1902,55,0,"SWE",21981.83
1903,12,0,"SWE",52824.22
1903,13,0.99,"SWE",51003.62
1903,14,3.96,"SWE",51047.3
1903,15,29.68,"SWE",51916.16
1903,16,131.56,"SWE",50872.34
1903,17,443.16,"SWE",49615.64
1903,18,1136.58,"SWE",47539.32
1903,19,2010.04,"SWE",45887.65
1903,20,2951.75,"SWE",43457.56
1903,21,4133.83,"SWE",42820.29
1903,22,4891.55,"SWE",41109.44
1903,23,5984.61,"SWE",42035.99
1903,24,6595.93,"SWE",40517.54
1903,25,6922.36,"SWE",39924.75
1903,26,7291.33,"SWE",38879.79
1903,27,7132.07,"SWE",37467.85
1903,28,7116.25,"SWE",36386.09
1903,29,7017.33,"SWE",35196.47
1903,30,6702.76,"SWE",34024.26
1903,31,6529.65,"SWE",33743.04
1903,32,6201.24,"SWE",32588.11
1903,33,5733.36,"SWE",31238.54
1903,34,5127.97,"SWE",28710.87
1903,35,4980.58,"SWE",29507.2
1903,36,5259.53,"SWE",31905.95
1903,37,5236.78,"SWE",33453.57
1903,38,4967.72,"SWE",32963.22
1903,39,4517.64,"SWE",33271.14
1903,40,3897.42,"SWE",32372.6
1903,41,3215.86,"SWE",30593.78
1903,42,2664.88,"SWE",31036.21
1903,43,2056.53,"SWE",31926.52
1903,44,1432.35,"SWE",31452.93
1903,45,827.95,"SWE",30027.61
1903,46,447.11,"SWE",27544.98
1903,47,165.2,"SWE",26859.25
1903,48,93.97,"SWE",27858.39
1903,49,40.56,"SWE",27205.18
1903,50,3.96,"SWE",24403.37
1903,51,0,"SWE",24701.17
1903,52,0,"SWE",25019.68
1903,53,0,"SWE",25366.5
1903,54,0,"SWE",24728.67
1903,55,0,"SWE",22957.33
1904,12,0,"SWE",51866.11
1904,13,0.99,"SWE",52560.64
1904,14,3.96,"SWE",50659.93
1904,15,30.68,"SWE",50518.72
1904,16,143.49,"SWE",51137.65
1904,17,477.96,"SWE",49946.86
1904,18,1146.9,"SWE",48573.22
1904,19,2103.8,"SWE",46513.44
1904,20,3127.99,"SWE",44996.62
1904,21,4065.11,"SWE",42586.5
1904,22,5158.57,"SWE",42044.71
1904,23,5781,"SWE",40415.45
1904,24,6584.52,"SWE",41330.26
1904,25,7023.88,"SWE",39919.72
1904,26,7258.41,"SWE",39381.99
1904,27,7411.79,"SWE",38407.88
1904,28,7288.1,"SWE",37032.52
1904,29,7039.72,"SWE",36025.93
1904,30,6797.28,"SWE",34837.44
1904,31,6639.94,"SWE",33712.64
1904,32,6445.98,"SWE",33415.59
1904,33,6019.48,"SWE",32316.23
1904,34,5629.6,"SWE",30970.75
1904,35,4778.58,"SWE",28484.5
1904,36,4834.98,"SWE",29279.46
1904,37,4976.49,"SWE",31630.38
1904,38,4887.43,"SWE",33182.67
1904,39,4346.14,"SWE",32703.43
1904,40,4122.5,"SWE",32969.52
