"Country","Year","Age","ASFR","ASFR1","ASFR2","ASFR3","ASFR4","ASFR5p"
"NOR",2018,35,0.07768,0.02061,0.03201,0.01923,0.00402,0.00182
"NOR",2018,36,0.06717,0.01829,0.02736,0.01487,0.00492,0.00173
"NOR",2018,37,0.05526,0.01385,0.02246,0.01324,0.00369,0.00202
"NOR",2018,38,0.04273,0.01052,0.01633,0.01031,0.00362,0.00196
"NOR",2018,39,0.03264,0.00943,0.01147,0.00751,0.00278,0.00145
"NOR",2018,40,0.02272,0.0059,0.0086,0.00462,0.00225,0.00134
"NOR",2018,41,0.01537,0.00374,0.00503,0.00362,0.00145,0.00154
"NOR",2018,42,0.00905,0.00213,0.00337,0.0016,0.00095,0.00101
"NOR",2018,43,0.00601,0.00167,0.00187,0.00118,0.00081,0.00049
"NOR",2018,44,0.00297,0.00104,0.00075,0.00048,0.00042,0.00028
"NOR",2018,45,0.002,0.00064,0.00064,0.00042,0.00014,0.00017
"NOR",2018,46,0.00107,0.00048,4e-04,0.00011,3e-05,5e-05
"NOR",2018,47,0.00049,0.00014,0.00019,5e-05,5e-05,5e-05
"NOR",2018,48,0.00027,0.00011,0,3e-05,8e-05,5e-05
"NOR",2018,49,0.00016,3e-05,5e-05,3e-05,3e-05,3e-05
"NOR",2018,50,0.00023,5e-05,9e-05,3e-05,3e-05,3e-05
"NOR",2018,51,0.00016,4e-05,7e-05,2e-05,2e-05,2e-05
"NOR",2018,52,6e-05,2e-05,3e-05,1e-05,1e-05,0
"NOR",2018,53,2e-05,1e-05,1e-05,0,0,0
"NOR",2018,54,0,0,0,0,0,0
"NOR",2018,55,0,0,0,0,0,0
"NOR",2019,12,0,0,0,0,0,0
"NOR",2019,13,0,0,0,0,0,0
"NOR",2019,14,0,0,0,0,0,0
"NOR",2019,15,0.00016,0.00016,0,0,0,0
"NOR",2019,16,0.00033,0.00033,0,0,0,0
"NOR",2019,17,0.00119,0.00115,3e-05,0,0,0
"NOR",2019,18,0.00299,0.0028,0.00019,0,0,0
"NOR",2019,19,0.00639,0.0055,0.00085,3e-05,0,0
"NOR",2019,20,0.01092,0.00922,0.00161,6e-05,3e-05,0
"NOR",2019,21,0.01762,0.01431,0.00312,0.00016,3e-05,0
"NOR",2019,22,0.02626,0.01906,0.00636,0.00072,6e-05,6e-05
"NOR",2019,23,0.03774,0.02638,0.00987,0.00123,0.00024,0
"NOR",2019,24,0.0497,0.03222,0.01471,0.00257,0.00015,6e-05
"NOR",2019,25,0.06527,0.03951,0.02198,0.00326,0.00041,0.00012
"NOR",2019,26,0.07932,0.04567,0.02672,0.00587,0.00086,2e-04
"NOR",2019,27,0.09279,0.05121,0.03322,0.0069,0.0011,0.00036
"NOR",2019,28,0.10929,0.05425,0.04293,0.01004,0.00173,0.00035
"NOR",2019,29,0.11788,0.05705,0.04448,0.01355,0.00228,0.00053
"NOR",2019,30,0.12189,0.0562,0.04795,0.01366,0.00316,0.00091
"NOR",2019,31,0.12389,0.05068,0.05157,0.01695,0.00329,0.0014
"NOR",2019,32,0.11864,0.04207,0.05254,0.01849,0.00405,0.00148
"NOR",2019,33,0.10531,0.03259,0.0489,0.01849,0.00408,0.00125
"NOR",2019,34,0.09496,0.02762,0.04112,0.0198,0.00467,0.00175
"NOR",2019,35,0.08162,0.02265,0.03359,0.01901,0.00417,0.0022
"NOR",2019,36,0.06904,0.01806,0.02911,0.01575,0.00417,0.00195
"NOR",2019,37,0.05562,0.01396,0.02304,0.01283,0.00396,0.00183
"NOR",2019,38,0.04291,0.0106,0.01656,0.01046,0.00342,0.00187
"NOR",2019,39,0.03415,0.0094,0.01223,0.00778,0.00309,0.00165
"NOR",2019,40,0.02417,0.00637,0.00879,0.00552,0.00218,0.0013
"NOR",2019,41,0.01707,0.00425,0.0057,0.00388,0.00212,0.00112
"NOR",2019,42,0.01009,0.00321,0.00345,0.00195,0.00072,0.00075
"NOR",2019,43,0.00577,0.00116,0.00213,0.00133,0.00062,0.00053
"NOR",2019,44,0.00321,0.00088,0.00085,6e-04,0.00037,0.00051
"NOR",2019,45,0.00191,0.00069,0.00047,0.00022,3e-04,0.00022
"NOR",2019,46,0.00115,0.00049,0.00022,0.00022,0.00011,0.00011
"NOR",2019,47,0.00051,0.00016,0.00016,5e-05,8e-05,5e-05
"NOR",2019,48,0.00035,0.00016,3e-05,0,5e-05,0.00011
"NOR",2019,49,0.00038,0.00011,8e-05,8e-05,0,0.00011
"NOR",2019,50,0.00023,5e-05,1e-04,3e-05,1e-05,4e-05
"NOR",2019,51,0.00011,2e-05,6e-05,1e-05,1e-05,1e-05
"NOR",2019,52,4e-05,1e-05,2e-05,0,0,0
"NOR",2019,53,1e-05,0,1e-05,0,0,0
"NOR",2019,54,0,0,0,0,0,0
"NOR",2019,55,0,0,0,0,0,0
"NOR",2020,12,0,0,0,0,0,0
"NOR",2020,13,0,0,0,0,0,0
"NOR",2020,14,0,0,0,0,0,0
"NOR",2020,15,0,0,0,0,0,0
"NOR",2020,16,0.00023,0.00023,0,0,0,0
"NOR",2020,17,0.00099,0.00099,0,0,0,0
"NOR",2020,18,0.0021,0.00197,0.00013,0,0,0
"NOR",2020,19,0.00492,0.0045,0.00038,3e-05,0,0
"NOR",2020,20,0.00905,0.00793,0.00103,9e-05,0,0
"NOR",2020,21,0.01585,0.0131,0.00244,0.00028,3e-05,0
"NOR",2020,22,0.02149,0.01526,0.00574,0.00047,3e-05,0
"NOR",2020,23,0.03379,0.02332,0.0094,0.00095,0.00012,0
"NOR",2020,24,0.04583,0.02914,0.01408,0.00234,0.00027,0
"NOR",2020,25,0.06145,0.03916,0.01907,0.00293,0.00029,0
"NOR",2020,26,0.07897,0.0482,0.02503,0.00492,0.00077,6e-05
"NOR",2020,27,0.09125,0.05168,0.03171,0.00671,0.00089,0.00025
"NOR",2020,28,0.10349,0.05537,0.03777,0.00866,0.00112,0.00057
"NOR",2020,29,0.11297,0.05626,0.04258,0.01165,0.00206,0.00042
"NOR",2020,30,0.11955,0.05628,0.04587,0.01444,0.00219,0.00078
"NOR",2020,31,0.11731,0.04847,0.04841,0.01639,0.00308,0.00096
"NOR",2020,32,0.11482,0.04045,0.05026,0.0184,0.00437,0.00134
"NOR",2020,33,0.10521,0.03379,0.04714,0.01921,0.00344,0.00164
"NOR",2020,34,0.09407,0.02783,0.04137,0.01962,0.00354,0.00171
"NOR",2020,35,0.08131,0.02196,0.0354,0.01778,0.00418,0.00199
"NOR",2020,36,0.07102,0.01815,0.03038,0.01602,0.00477,0.0017
"NOR",2020,37,0.05379,0.01449,0.02208,0.01223,0.00342,0.00156
"NOR",2020,38,0.04152,0.0109,0.01539,0.01023,0.00336,0.00165
"NOR",2020,39,0.03257,0.00864,0.0116,0.00844,0.0027,0.00119
"NOR",2020,40,0.02373,0.00617,0.00846,0.00599,0.00182,0.00129
"NOR",2020,41,0.01621,0.00396,0.00617,0.00358,0.00141,0.00109
"NOR",2020,42,0.00995,0.0025,0.00362,0.0019,0.00121,0.00072
"NOR",2020,43,0.0059,0.00171,0.00168,0.00102,0.00084,0.00066
"NOR",2020,44,0.003,0.00085,0.001,0.00053,0.00032,0.00029
"NOR",2020,45,0.00204,0.00054,0.00057,0.00037,0.00011,0.00045
"NOR",2020,46,0.00088,0.00039,0.00025,0.00011,3e-05,0.00011
"NOR",2020,47,0.00035,8e-05,0.00014,8e-05,3e-05,3e-05
"NOR",2020,48,0.00029,0.00013,8e-05,5e-05,3e-05,0
"NOR",2020,49,0.00019,0,5e-05,5e-05,8e-05,0
"NOR",2020,50,0.00022,4e-05,0.00015,4e-05,0,0
"NOR",2020,51,0.00014,4e-05,9e-05,1e-05,0,0
"NOR",2020,52,5e-05,2e-05,3e-05,0,0,0
"NOR",2020,53,2e-05,1e-05,1e-05,0,0,0
"NOR",2020,54,0,0,0,0,0,0
"NOR",2020,55,0,0,0,0,0,0
"NOR",2021,12,0,0,0,0,0,0
"NOR",2021,13,0,0,0,0,0,0
"NOR",2021,14,0,0,0,0,0,0
"NOR",2021,15,0.00013,0.00013,0,0,0,0
"NOR",2021,16,0.00019,0.00019,0,0,0,0
"NOR",2021,17,0.00064,0.00064,0,0,0,0
"NOR",2021,18,0.00186,0.00183,3e-05,0,0,0
"NOR",2021,19,0.00572,0.00529,0.00039,3e-05,0,0
"NOR",2021,20,0.00864,0.00728,0.00127,9e-05,0,0
"NOR",2021,21,0.01387,0.01065,0.00285,0.00034,3e-05,0
"NOR",2021,22,0.02045,0.0152,0.00485,4e-04,0,0
"NOR",2021,23,0.03207,0.02334,0.00759,0.00108,6e-05,0
"NOR",2021,24,0.04465,0.02925,0.01317,0.00188,0.00032,3e-05
"NOR",2021,25,0.06086,0.03673,0.01997,0.00352,0.00047,0.00017
"NOR",2021,26,0.07934,0.04614,0.02719,0.00499,0.00083,2e-04
"NOR",2021,27,0.09642,0.0522,0.03451,0.00813,0.0013,0.00028
"NOR",2021,28,0.10955,0.05719,0.04077,0.00962,0.00163,0.00033
"NOR",2021,29,0.12157,0.06111,0.04489,0.01319,0.00181,0.00057
"NOR",2021,30,0.12561,0.05788,0.04911,0.01503,0.00293,0.00065
"NOR",2021,31,0.13127,0.0555,0.05333,0.01817,0.00344,0.00083
"NOR",2021,32,0.12705,0.0491,0.05442,0.01823,0.00403,0.00127
"NOR",2021,33,0.11393,0.03659,0.05141,0.02059,0.00339,0.00195
"NOR",2021,34,0.10054,0.02979,0.04459,0.01994,0.00445,0.00177
"NOR",2021,35,0.08696,0.02397,0.03678,0.01943,0.00499,0.00179
"NOR",2021,36,0.07077,0.01759,0.02919,0.01739,0.00474,0.00187
"NOR",2021,37,0.05513,0.01346,0.02307,0.01346,0.00356,0.00158
"NOR",2021,38,0.04547,0.01125,0.01811,0.01021,0.0037,0.0022
"NOR",2021,39,0.03538,0.0087,0.01373,0.00864,0.00295,0.00136
"NOR",2021,40,0.02507,0.007,0.00863,0.00556,0.00234,0.00153
"NOR",2021,41,0.0173,0.00446,0.0056,0.0041,0.00188,0.00126
"NOR",2021,42,0.00967,0.00237,0.00343,0.00211,0.00082,0.00094
"NOR",2021,43,0.00536,0.00147,0.00172,0.00111,6e-04,0.00045
"NOR",2021,44,0.00329,0.00063,0.00126,0.00057,0.00051,0.00033
"NOR",2021,45,0.00191,0.00047,0.00053,0.00038,0.00029,0.00023
"NOR",2021,46,0.00102,0.00034,2e-04,0.00017,0.00017,0.00014
"NOR",2021,47,0.00072,0.00033,0.00019,6e-05,0,0.00014
"NOR",2021,48,0.00016,8e-05,3e-05,0,3e-05,3e-05
"NOR",2021,49,8e-05,5e-05,3e-05,0,0,0
"NOR",2021,50,8e-05,4e-05,1e-05,0,1e-05,1e-05
"NOR",2021,51,5e-05,2e-05,1e-05,0,1e-05,1e-05
"NOR",2021,52,2e-05,1e-05,0,0,0,0
"NOR",2021,53,1e-05,0,0,0,0,0
"NOR",2021,54,0,0,0,0,0,0
"NOR",2021,55,0,0,0,0,0,0
"NOR",2022,12,0,0,0,0,0,0
"NOR",2022,13,0,0,0,0,0,0
"NOR",2022,14,0,0,0,0,0,0
"NOR",2022,15,0,0,0,0,0,0
"NOR",2022,16,0.00013,0.00013,0,0,0,0
"NOR",2022,17,0.00057,0.00057,0,0,0,0
"NOR",2022,18,0.00168,0.00162,6e-05,0,0,0
"NOR",2022,19,0.00463,0.00425,0.00039,0,0,0
"NOR",2022,20,0.00708,0.00592,0.00107,1e-04,0,0
"NOR",2022,21,0.0126,0.01019,0.00219,0.00022,0,0
"NOR",2022,22,0.02041,0.01525,0.00449,0.00055,0.00012,0
"NOR",2022,23,0.02851,0.01986,0.00752,0.00101,0.00012,0
"NOR",2022,24,0.03852,0.02557,0.011,0.00183,0.00012,0
"NOR",2022,25,0.05427,0.03361,0.01748,0.00269,0.00037,0.00011
"NOR",2022,26,0.07207,0.04357,0.02248,0.00509,8e-04,0.00014
"NOR",2022,27,0.08608,0.04801,0.03012,0.00689,0.00075,0.00031
"NOR",2022,28,0.10048,0.05544,0.03544,0.00809,0.00135,0.00017
"NOR",2022,29,0.11116,0.05625,0.0415,0.01122,0.00166,0.00054
"NOR",2022,30,0.11686,0.05458,0.04457,0.01471,0.00239,0.00061
"NOR",2022,31,0.11674,0.05039,0.04698,0.01586,0.00266,0.00085
"NOR",2022,32,0.11144,0.0411,0.04942,0.01672,0.00318,0.00102
"NOR",2022,33,0.10174,0.03429,0.04512,0.01756,0.00351,0.00126
"NOR",2022,34,0.08968,0.02791,0.03906,0.01732,0.00367,0.00172
"NOR",2022,35,0.0811,0.02303,0.03476,0.01657,0.00503,0.0017
"NOR",2022,36,0.06478,0.01805,0.0254,0.01528,0.00433,0.00172
"NOR",2022,37,0.05188,0.01408,0.02005,0.01237,0.00345,0.00193
"NOR",2022,38,0.0422,0.01058,0.01622,0.01038,0.00298,0.00204
"NOR",2022,39,0.03224,0.00878,0.01147,0.00767,0.00303,0.00129
"NOR",2022,40,0.02474,0.00721,0.00895,0.00492,0.00195,0.00172
"NOR",2022,41,0.01498,0.00387,0.00548,0.00324,0.00155,0.00083
"NOR",2022,42,0.00921,0.00285,0.00299,0.00174,0.00102,0.00061
"NOR",2022,43,0.00639,0.002,0.00221,0.00116,0.00046,0.00055
"NOR",2022,44,0.00305,0.00102,0.00081,0.00063,0.00039,0.00021
"NOR",2022,45,0.00175,0.00062,0.00045,0.00039,0.00018,0.00012
"NOR",2022,46,0.00137,0.00058,0.00052,0.00012,3e-05,0.00012
"NOR",2022,47,0.00062,2e-04,0.00025,6e-05,3e-05,8e-05
"NOR",2022,48,0.00049,0.00016,0.00027,3e-05,3e-05,0
"NOR",2022,49,0.00016,5e-05,5e-05,3e-05,0,3e-05
"NOR",2022,50,0.00015,4e-05,7e-05,0,1e-05,3e-05
"NOR",2022,51,9e-05,2e-05,4e-05,0,1e-05,2e-05
"NOR",2022,52,4e-05,1e-05,2e-05,0,0,0
"NOR",2022,53,1e-05,0,1e-05,0,0,0
"NOR",2022,54,0,0,0,0,0,0
"NOR",2022,55,0,0,0,0,0,0
"DEN",1968,12,0,0,0,0,0,0
"DEN",1968,13,2e-05,2e-05,0,0,0,0
"DEN",1968,14,0.00031,0.00031,0,0,0,0
"DEN",1968,15,0.00187,0.00187,0,0,0,0
"DEN",1968,16,0.01405,0.01383,0.00022,0,0,0
"DEN",1968,17,0.03709,0.03574,0.00129,6e-05,0,0
"DEN",1968,18,0.06902,0.06306,0.00575,0.00021,0,0
"DEN",1968,19,0.09828,0.08226,0.01473,0.00126,3e-05,0
"DEN",1968,20,0.11803,0.08925,0.02572,0.00288,0.00017,0
"DEN",1968,21,0.13504,0.0883,0.04015,0.00595,0.00063,2e-05
"DEN",1968,22,0.14854,0.08913,0.04888,0.0087,0.00168,0.00014
"DEN",1968,23,0.1555,0.08289,0.05749,0.01249,0.00239,0.00024
"DEN",1968,24,0.15335,0.0736,0.06074,0.01474,0.00361,0.00066
"DEN",1968,25,0.15759,0.0642,0.06761,0.01982,0.00468,0.00128
"DEN",1968,26,0.14447,0.05081,0.06329,0.023,0.00573,0.00163
"DEN",1968,27,0.13774,0.03999,0.06345,0.02538,0.00671,0.00221
"DEN",1968,28,0.11999,0.02932,0.05362,0.02653,0.00772,0.00279
"DEN",1968,29,0.10765,0.02173,0.04623,0.02734,0.00844,0.00391
"DEN",1968,30,0.08949,0.01531,0.03508,0.02516,0.01025,0.00369
"DEN",1968,31,0.07982,0.01296,0.02813,0.02496,0.00884,0.00493
"DEN",1968,32,0.06698,0.00886,0.02153,0.02129,0.00959,0.00571
"DEN",1968,33,0.05737,0.00745,0.01577,0.01841,0.00955,0.00618
"DEN",1968,34,0.05086,0.00566,0.01295,0.01631,0.00967,0.00628
"DEN",1968,35,0.04024,0.00433,0.00816,0.01173,0.00896,0.00706
"DEN",1968,36,0.03308,0.00364,0.00687,0.00997,0.00669,0.0059
"DEN",1968,37,0.02925,0.00291,0.00557,0.00911,0.00649,0.00518
"DEN",1968,38,0.02223,0.00262,0.00416,0.00653,0.00455,0.00437
"DEN",1968,39,0.01636,0.00204,0.00299,0.00443,0.00285,0.00405
"DEN",1968,40,0.01177,0.00137,0.00183,0.00323,0.00221,0.00313
"DEN",1968,41,0.00806,0.00062,0.00113,0.00168,0.00178,0.00285
"DEN",1968,42,0.00597,0.00067,6e-04,0.00107,0.00164,0.00198
"DEN",1968,43,0.00382,0.00046,0.00046,0.00062,0.00076,0.00151
"DEN",1968,44,0.00183,1e-04,2e-04,2e-04,0.00049,0.00085
"DEN",1968,45,0.00082,0,0,0.00026,1e-04,0.00046
"DEN",1968,46,0.00054,6e-05,0,0.00013,0.00019,0.00016
"DEN",1968,47,6e-05,0,0,0,0,6e-05
"DEN",1968,48,3e-05,0,0,0,0,3e-05
"DEN",1968,49,1e-05,1e-05,0,0,0,0
"DEN",1968,50,1e-05,1e-05,0,0,0,0
"DEN",1968,51,1e-05,1e-05,0,0,0,0
"DEN",1968,52,0,0,0,0,0,0
"DEN",1968,53,0,0,0,0,0,0
"DEN",1968,54,0,0,0,0,0,0
"DEN",1968,55,0,0,0,0,0,0
"DEN",1969,12,0,0,0,0,0,0
"DEN",1969,13,0,0,0,0,0,0
"DEN",1969,14,0.00011,0.00011,0,0,0,0
"DEN",1969,15,0.00174,0.00174,0,0,0,0
"DEN",1969,16,0.0126,0.01241,0.00019,0,0,0
"DEN",1969,17,0.03493,0.03372,0.00115,6e-05,0,0
"DEN",1969,18,0.06137,0.05586,0.0054,0.00011,0,0
"DEN",1969,19,0.08325,0.06858,0.01368,0.00089,0.00011,0
"DEN",1969,20,0.10619,0.07639,0.02685,0.00266,0.00026,3e-05
"DEN",1969,21,0.12379,0.0786,0.03915,0.00556,0.00045,2e-05
"DEN",1969,22,0.13481,0.07763,0.04781,0.00801,0.00124,0.00012
"DEN",1969,23,0.14881,0.07511,0.05812,0.01334,0.00187,0.00037
"DEN",1969,24,0.15095,0.06799,0.06319,0.01639,0.0029,0.00048
"DEN",1969,25,0.15421,0.06173,0.0666,0.01985,0.00494,0.0011
"DEN",1969,26,0.13799,0.04668,0.06351,0.02106,0.00527,0.00147
"DEN",1969,27,0.12988,0.03538,0.06064,0.02508,0.0069,0.00187
"DEN",1969,28,0.11371,0.02643,0.05223,0.02509,0.00707,0.00288
"DEN",1969,29,0.10501,0.02211,0.04474,0.02786,0.00773,0.00257
"DEN",1969,30,0.08903,0.01505,0.03502,0.02619,0.00913,0.00365
"DEN",1969,31,0.07855,0.01052,0.02914,0.02517,0.00929,0.00443
"DEN",1969,32,0.06707,0.00844,0.0215,0.02347,0.00861,0.00507
"DEN",1969,33,0.0555,0.00617,0.01591,0.01871,0.00911,0.00561
"DEN",1969,34,0.04701,0.00503,0.01221,0.01481,0.0083,0.00665
"DEN",1969,35,0.03856,0.00501,0.00822,0.0123,0.00768,0.00534
"DEN",1969,36,0.03226,0.00328,0.00692,0.0103,0.00652,0.00524
"DEN",1969,37,0.02717,0.00238,0.00494,0.008,0.00677,0.00508
"DEN",1969,38,0.0197,0.00181,0.00348,0.00554,0.00468,0.00419
"DEN",1969,39,0.0148,0.00129,0.00294,0.00356,0.00363,0.00338
"DEN",1969,40,0.0106,7e-04,0.00176,0.00282,0.00264,0.00268
"DEN",1969,41,0.00675,0.00056,0.00091,0.00137,0.0013,0.0026
"DEN",1969,42,0.00515,0.00048,0.00086,0.00089,0.00117,0.00175
"DEN",1969,43,0.00266,3e-04,4e-04,0.00047,0.00054,0.00094
"DEN",1969,44,0.00178,0.00013,1e-04,0.00036,4e-04,0.00079
"DEN",1969,45,0.00111,0.00013,0.00013,0.00023,2e-04,0.00043
"DEN",1969,46,0.00046,3e-05,7e-05,0,2e-04,0.00017
"DEN",1969,47,0.00038,3e-05,0,0,1e-04,0.00025
"DEN",1969,48,6e-05,0,0,0,0,6e-05
"DEN",1969,49,1e-05,0,0,0,0,1e-05
"DEN",1969,50,1e-05,0,0,0,0,1e-05
"DEN",1969,51,1e-05,0,0,0,0,1e-05
"DEN",1969,52,0,0,0,0,0,0
"DEN",1969,53,0,0,0,0,0,0
"DEN",1969,54,0,0,0,0,0,0
"DEN",1969,55,0,0,0,0,0,0
"DEN",1970,12,0,0,0,0,0,0
"DEN",1970,13,2e-05,2e-05,0,0,0,0
"DEN",1970,14,0.00029,0.00029,0,0,0,0
"DEN",1970,15,0.00166,0.00166,0,0,0,0
"DEN",1970,16,0.01083,0.01078,6e-05,0,0,0
"DEN",1970,17,0.02763,0.02695,0.00062,5e-05,0,0
"DEN",1970,18,0.05028,0.0457,0.00441,0.00017,0,0
"DEN",1970,19,0.07177,0.05829,0.01268,8e-04,0,0
"DEN",1970,20,0.09252,0.06632,0.02403,0.00206,8e-05,3e-05
"DEN",1970,21,0.11518,0.07101,0.03839,0.00531,0.00042,5e-05
"DEN",1970,22,0.13417,0.07803,0.0474,0.00771,0.00084,2e-04
"DEN",1970,23,0.1531,0.0793,0.05877,0.01295,0.0019,0.00019
"DEN",1970,24,0.15599,0.07358,0.06354,0.01579,0.00269,0.00039
"DEN",1970,25,0.15364,0.06409,0.06625,0.01888,0.00368,0.00075
"DEN",1970,26,0.14465,0.05023,0.06566,0.02288,0.00471,0.00117
"DEN",1970,27,0.13189,0.0376,0.06233,0.02431,0.00588,0.00177
"DEN",1970,28,0.11763,0.02862,0.05542,0.02451,0.00697,0.00211
"DEN",1970,29,0.10613,0.02297,0.04547,0.0268,0.00807,0.00281
"DEN",1970,30,0.08982,0.01619,0.03654,0.02542,0.00829,0.00338
"DEN",1970,31,0.07563,0.00971,0.02812,0.02495,0.00897,0.00387
"DEN",1970,32,0.06578,0.00848,0.0226,0.02204,0.00848,0.00419
"DEN",1970,33,0.05229,0.00679,0.0152,0.01659,0.00859,0.00512
"DEN",1970,34,0.0461,0.00561,0.01165,0.01589,0.0086,0.00435
"DEN",1970,35,0.03558,0.00366,0.00851,0.01223,0.0065,0.00468
"DEN",1970,36,0.03029,0.00328,0.00728,0.0089,0.00547,0.00537
"DEN",1970,37,0.02351,0.0024,0.00466,0.0068,0.00502,0.00462
"DEN",1970,38,0.02004,0.00195,0.00411,0.00544,0.00422,0.00433
"DEN",1970,39,0.01411,0.00135,0.00269,0.00316,0.00287,0.00404
"DEN",1970,40,0.01047,0.00112,0.00191,0.00255,0.00227,0.00263
"DEN",1970,41,0.00768,0.00081,0.00137,0.00183,0.00141,0.00226
"DEN",1970,42,0.00507,0.00039,0.00074,0.00123,0.00109,0.00162
"DEN",1970,43,0.00258,0.00017,0.00024,0.00058,0.00058,0.001
"DEN",1970,44,0.00155,0.00017,0.00034,7e-05,3e-04,0.00067
"DEN",1970,45,0.00099,0,0.00013,1e-04,0.00017,6e-04
"DEN",1970,46,0.00036,3e-05,0,1e-04,7e-05,0.00016
"DEN",1970,47,0.00013,0,0,3e-05,7e-05,3e-05
"DEN",1970,48,1e-05,1e-05,0,0,0,0
"DEN",1970,49,1e-05,1e-05,0,0,0,0
"DEN",1970,50,0,0,0,0,0,0
"DEN",1970,51,0,0,0,0,0,0
"DEN",1970,52,0,0,0,0,0,0
"DEN",1970,53,0,0,0,0,0,0
"DEN",1970,54,0,0,0,0,0,0
"DEN",1970,55,0,0,0,0,0,0
"DEN",1971,12,0,0,0,0,0,0
"DEN",1971,13,1e-05,1e-05,0,0,0,0
"DEN",1971,14,0.00018,0.00018,0,0,0,0
"DEN",1971,15,0.00185,0.00185,0,0,0,0
"DEN",1971,16,0.00901,0.00893,8e-05,0,0,0
"DEN",1971,17,0.02388,0.02302,0.00086,0,0,0
"DEN",1971,18,0.04202,0.03792,0.00402,8e-05,0,0
"DEN",1971,19,0.06831,0.05504,0.01267,0.00059,0,0
"DEN",1971,20,0.09579,0.06804,0.02542,0.00211,0.00019,3e-05
"DEN",1971,21,0.12059,0.07709,0.03897,0.00403,0.00045,5e-05
"DEN",1971,22,0.14315,0.08325,0.05134,0.00755,0.00091,1e-04
"DEN",1971,23,0.16351,0.08817,0.06189,0.01147,0.00168,3e-04
"DEN",1971,24,0.17288,0.0814,0.07285,0.01548,0.0029,0.00026
"DEN",1971,25,0.16777,0.06968,0.0731,0.01997,0.00393,0.00109
"DEN",1971,26,0.15548,0.05357,0.07182,0.02403,0.00503,0.00103
"DEN",1971,27,0.14319,0.04053,0.06691,0.02747,0.00625,0.00203
"DEN",1971,28,0.13201,0.03163,0.06125,0.03051,0.00657,0.00205
"DEN",1971,29,0.11285,0.02356,0.04976,0.03006,0.0071,0.00238
"DEN",1971,30,0.09499,0.01734,0.03811,0.02792,0.0077,0.00393
"DEN",1971,31,0.08203,0.01262,0.02962,0.02674,0.00951,0.00354
"DEN",1971,32,0.06703,0.01012,0.02301,0.02254,0.00803,0.00333
"DEN",1971,33,0.05402,0.00683,0.01559,0.01973,0.00866,0.00322
"DEN",1971,34,0.04782,0.00605,0.01234,0.01696,0.00833,0.00415
"DEN",1971,35,0.03728,0.00428,0.00908,0.01224,0.00673,0.00495
"DEN",1971,36,0.02999,0.00295,0.00632,0.00976,0.00629,0.00467
"DEN",1971,37,0.02331,0.0022,0.00508,0.00648,0.00504,0.0045
"DEN",1971,38,0.01736,0.00207,0.00415,0.00462,0.00339,0.00313
"DEN",1971,39,0.01293,0.00173,0.00223,0.00378,0.00252,0.00267
"DEN",1971,40,0.00849,0.00117,0.00142,0.00224,0.00181,0.00185
"DEN",1971,41,0.00565,0.00068,0.00101,0.00155,0.00122,0.00119
"DEN",1971,42,0.00406,0.00046,0.00074,0.00056,0.00085,0.00145
"DEN",1971,43,0.00275,0.00032,0.00056,0.00071,0.00042,0.00074
"DEN",1971,44,0.00127,0.00021,1e-04,1e-04,0.00017,0.00069
"DEN",1971,45,0.00068,7e-05,0,0.00017,1e-04,0.00034
"DEN",1971,46,0.00036,0,7e-05,3e-05,7e-05,2e-04
"DEN",1971,47,0.00016,3e-05,0,0,3e-05,1e-04
"DEN",1971,48,1e-05,0,0,0,0,1e-05
"DEN",1971,49,1e-05,0,0,0,0,1e-05
"DEN",1971,50,0,0,0,0,0,0
"DEN",1971,51,0,0,0,0,0,0
"DEN",1971,52,0,0,0,0,0,0
"DEN",1971,53,0,0,0,0,0,0
"DEN",1971,54,0,0,0,0,0,0
"DEN",1971,55,0,0,0,0,0,0
"DEN",1972,12,0,0,0,0,0,0
"DEN",1972,13,2e-05,2e-05,0,0,0,0
"DEN",1972,14,0.00031,0.00031,0,0,0,0
"DEN",1972,15,0.0016,0.00158,3e-05,0,0,0
"DEN",1972,16,0.00835,0.00824,0.00011,0,0,0
"DEN",1972,17,0.02114,0.02028,0.00086,0,0,0
"DEN",1972,18,0.04247,0.03812,0.00429,6e-05,0,0
"DEN",1972,19,0.06638,0.05569,0.0099,0.00076,3e-05,0
"DEN",1972,20,0.0965,0.07163,0.02322,0.00162,3e-05,0
"DEN",1972,21,0.1209,0.08167,0.0347,0.00426,0.00022,5e-05
"DEN",1972,22,0.14496,0.08807,0.04783,0.00783,0.00107,0.00016
"DEN",1972,23,0.16416,0.09065,0.0601,0.01187,0.00144,1e-04
"DEN",1972,24,0.17203,0.08581,0.06671,0.0156,0.00334,0.00057
"DEN",1972,25,0.16681,0.07177,0.07046,0.01984,0.00374,0.001
"DEN",1972,26,0.15609,0.05476,0.07163,0.02273,0.00536,0.00162
"DEN",1972,27,0.14667,0.04236,0.06814,0.02879,0.00582,0.00156
"DEN",1972,28,0.12587,0.03147,0.05533,0.03015,0.00716,0.00175
"DEN",1972,29,0.11014,0.02363,0.04823,0.02848,0.0073,0.00251
"DEN",1972,30,0.09631,0.01759,0.03697,0.0302,0.00855,0.003
"DEN",1972,31,0.07906,0.01102,0.02848,0.02733,0.00817,0.00406
"DEN",1972,32,0.06872,0.00995,0.02316,0.02336,0.00855,0.00369
